transaction_id,order_id,utr,ground_truth_status,ground_truth_match_id,ground_truth_exception_type,ground_truth_expected_amount,ground_truth_actual_credit,ground_truth_variance,ground_truth_root_cause
TXN_RZP_100358,ORD_INV_200358,UTR_HDFC_800358,MATCHED,UTR_HDFC_800358,NONE,7225.09,7225.09,0.0,MATCHED
TXN_RZP_100359,ORD_INV_200359,UTR_HDFC_800359,MATCHED,UTR_HDFC_800359,NONE,36158.74,36158.74,0.0,MATCHED
TXN_RZP_100360,ORD_INV_200360,UTR_HDFC_800360,MATCHED,UTR_HDFC_800360,NONE,10987.02,10987.02,0.0,MATCHED
TXN_RZP_100361,ORD_INV_200361,UTR_HDFC_800361,MATCHED,UTR_HDFC_800361,NONE,37978.77,37978.77,0.0,MATCHED
TXN_RZP_100362,ORD_INV_200362,UTR_HDFC_800362,MATCHED,UTR_HDFC_800362,NONE,12548.15,12548.15,0.0,MATCHED
TXN_RZP_100363,ORD_INV_200363,UTR_HDFC_800363,MATCHED,UTR_HDFC_800363,NONE,38204.57,38204.57,0.0,MATCHED
TXN_RZP_100364,ORD_INV_200364,UTR_HDFC_800364,MATCHED,UTR_HDFC_800364,NONE,21387.3,21387.3,0.0,MATCHED
TXN_RZP_100365,ORD_INV_200365,UTR_HDFC_800365,MATCHED,UTR_HDFC_800365,NONE,19109.25,19109.25,0.0,MATCHED
TXN_RZP_100366,ORD_INV_200366,UTR_HDFC_800366,MATCHED,UTR_HDFC_800366,NONE,9125.95,9125.95,0.0,MATCHED
TXN_RZP_100367,ORD_INV_200367,UTR_HDFC_800367,MATCHED,UTR_HDFC_800367,NONE,34040.35,34040.35,0.0,MATCHED
TXN_RZP_100368,ORD_INV_200368,UTR_HDFC_800368,EXCEPTION,UNRESOLVED,MISSING_BANK_CREDIT,6248.67,0.0,6248.67,Bank Statement Record Omitted from Ingestion
TXN_RZP_100369,ORD_INV_200369,UTR_HDFC_800369,MATCHED,UTR_HDFC_800369,NONE,5819.02,5819.02,0.0,MATCHED
TXN_RZP_100370,ORD_INV_200370,UTR_HDFC_800370,MATCHED,UTR_HDFC_800370,NONE,19512.07,19512.07,0.0,MATCHED
TXN_RZP_100371,ORD_INV_200371,UTR_HDFC_800371,MATCHED,UTR_HDFC_800371,NONE,23547.88,23547.88,0.0,Multi-item Settlement Batch Mapping
TXN_RZP_100372,ORD_INV_200372,UTR_HDFC_800372,MATCHED,UTR_HDFC_800372,NONE,17014.33,17014.33,0.0,MATCHED
TXN_RZP_100373,ORD_INV_200373,UTR_HDFC_800373,MATCHED,UTR_HDFC_800373,NONE,834.66,834.66,0.0,MATCHED
TXN_RZP_100374,ORD_INV_200374,UTR_HDFC_800374,MATCHED,UTR_HDFC_800374,NONE,22312.97,22312.97,0.0,MATCHED
TXN_RZP_100375,ORD_INV_200375,UTR_HDFC_800375,MATCHED,UTR_HDFC_800375,NONE,4882.0,4882.0,0.0,Identical Amount Disambiguation
TXN_RZP_100376,ORD_INV_200376,UTR_HDFC_800376,MATCHED,UTR_HDFC_800376,NONE,19651.8,19651.8,0.0,MATCHED
TXN_RZP_100377,ORD_INV_200377,UTR_HDFC_800377,MATCHED,UTR_HDFC_800377,NONE,37792.29,37792.29,0.0,MATCHED
TXN_RZP_100378,ORD_INV_200378,UTR_HDFC_800378,MATCHED,UTR_HDFC_800378,NONE,27598.39,27598.39,0.0,MATCHED
TXN_RZP_100379,ORD_INV_200379,UNKNOWN,EXCEPTION,UNRESOLVED,UNKNOWN,30370.24,30250.24,120.0,Ambiguous Entry Requiring Manual Human Review
TXN_RZP_100380,ORD_INV_200380,UTR_HDFC_800380,MATCHED,UTR_HDFC_800380,NONE,2745.12,2745.12,0.0,MATCHED
TXN_RZP_100381,ORD_INV_200381,UTR_HDFC_800381,MATCHED,UTR_HDFC_800381,NONE,25400.72,25400.72,0.0,MATCHED
TXN_RZP_100382,ORD_INV_200382,UTR_HDFC_800382,MATCHED,UTR_HDFC_800382,NONE,16702.52,16702.52,0.0,MATCHED
TXN_RZP_100383,ORD_INV_200383,UTR_HDFC_800383,MATCHED,UTR_HDFC_800383,NONE,37576.89,37576.89,0.0,MATCHED
TXN_RZP_100384,ORD_INV_200384,UTR_HDFC_800384,MATCHED,UTR_HDFC_800384,NONE,18912.82,18912.82,0.0,MATCHED
TXN_RZP_100385,ORD_INV_200385,UTR_HDFC_800385,MATCHED,UTR_HDFC_800385,NONE,16128.11,16128.11,0.0,MATCHED
TXN_RZP_100386,ORD_INV_200386,UTR_HDFC_800386,MATCHED,UTR_HDFC_800386,NONE,12177.41,12177.41,0.0,MATCHED
TXN_RZP_100387,ORD_INV_200387,UTR_HDFC_800387,MATCHED,UTR_HDFC_800387,NONE,4433.34,4433.34,0.0,MATCHED
TXN_RZP_100388,ORD_INV_200388,UTR_HDFC_800388,MATCHED,UTR_HDFC_800388,NONE,24507.19,24507.19,0.0,MATCHED
TXN_RZP_100389,ORD_INV_200389,UTR_HDFC_800389,MATCHED,UTR_HDFC_800389,NONE,29411.89,29411.89,0.0,MATCHED
TXN_RZP_100390,ORD_INV_200390,UTR_HDFC_800390,MATCHED,UTR_HDFC_800390,NONE,17009.18,17009.18,0.0,MATCHED
TXN_RZP_100391,ORD_INV_200391,UTR_HDFC_800391,MATCHED,UTR_HDFC_800391,NONE,15180.41,15180.41,0.0,MATCHED
TXN_RZP_100392,ORD_INV_200392,UTR_HDFC_800392,MATCHED,UTR_HDFC_800392,NONE,36612.23,36612.23,0.0,MATCHED
TXN_RZP_100393,ORD_INV_200393,UTR_HDFC_800393,MATCHED,UTR_HDFC_800393,NONE,10229.46,10229.46,0.0,MATCHED
TXN_RZP_100394,ORD_INV_200394,UTR_HDFC_800394,MATCHED,UTR_HDFC_800394,NONE,29225.86,29225.86,0.0,MATCHED
TXN_RZP_100395,ORD_INV_200395,UTR_HDFC_800395,MATCHED,UTR_HDFC_800395,NONE,29411.88,29411.88,0.0,MATCHED
TXN_RZP_100396,ORD_INV_200396,UTR_HDFC_800396,MATCHED,UTR_HDFC_800396,NONE,6148.12,6148.12,0.0,MATCHED
TXN_RZP_100397,ORD_INV_200397,UTR_HDFC_800397,MATCHED,UTR_HDFC_800397,NONE,21031.88,21031.88,0.0,MATCHED
TXN_RZP_100398,ORD_INV_200398,UTR_HDFC_800398,MATCHED,UTR_HDFC_800398,NONE,5987.36,5987.36,0.0,MATCHED
TXN_RZP_100399,ORD_INV_200399,UTR_HDFC_800399,MATCHED,UTR_HDFC_800399,NONE,35806.66,35806.66,0.0,MATCHED
TXN_RZP_100400,ORD_INV_200400,UTR_HDFC_800400,MATCHED,UTR_HDFC_800400,NONE,40143.26,40143.26,0.0,MATCHED
TXN_RZP_100401,ORD_INV_200401,UTR_HDFC_800401,MATCHED,UTR_HDFC_800401,NONE,15014.75,15014.75,0.0,MATCHED
TXN_RZP_100402,ORD_INV_200402,UTR_HDFC_800402,MATCHED,UTR_HDFC_800402,NONE,37651.98,37651.98,0.0,MATCHED
TXN_RZP_100403,ORD_INV_200403,UTR_HDFC_800403,MATCHED,UTR_HDFC_800403,NONE,39310.01,39310.01,0.0,MATCHED
TXN_RZP_100404,ORD_INV_200404,UTR_HDFC_800404,MATCHED,UTR_HDFC_800404,NONE,37852.25,37852.25,0.0,T+1 Settlement Window Drift
TXN_RZP_100405,ORD_INV_200405,UTR_HDFC_800405,MATCHED,UTR_HDFC_800405,NONE,17186.2,17186.2,0.0,MATCHED
TXN_RZP_100406,ORD_INV_200406,UTR_HDFC_800406,MATCHED,UTR_HDFC_800406,NONE,2672.25,2672.25,0.0,MATCHED
TXN_RZP_100407,ORD_INV_200407,UTR_HDFC_800407,MATCHED,UTR_HDFC_800407,NONE,28681.26,28681.26,0.0,MATCHED
TXN_RZP_100408,ORD_INV_200408,UTR_HDFC_800408,MATCHED,UTR_HDFC_800408,NONE,21863.39,21863.39,0.0,MATCHED
TXN_RZP_100409,ORD_INV_200409,UTR_HDFC_800409,MATCHED,UTR_HDFC_800409,NONE,17574.1,17574.1,0.0,MATCHED
TXN_RZP_100410,ORD_INV_200410,UTR_HDFC_800410,MATCHED,UTR_HDFC_800410,NONE,33292.95,33292.95,0.0,MATCHED
TXN_RZP_100411,ORD_INV_200411,UTR_HDFC_800411,MATCHED,UTR_HDFC_800411,NONE,17977.9,17977.9,0.0,MATCHED
TXN_RZP_100412,ORD_INV_200412,UTR_HDFC_800412,MATCHED,UTR_HDFC_800412,NONE,18394.84,18394.84,0.0,MATCHED
TXN_RZP_100413,ORD_INV_200413,UTR_HDFC_800413,MATCHED,UTR_HDFC_800413,NONE,19373.86,19373.86,0.0,T+2 Banking Cycle Delay
TXN_RZP_100414,ORD_INV_200414,UTR_HDFC_800412,EXCEPTION,UNRESOLVED,DUPLICATE_UTR,12775.59,12775.59,0.0,Duplicate UTR Reference Detected
TXN_RZP_100415,ORD_INV_200415,UTR_HDFC_800415,MATCHED,UTR_HDFC_800415,NONE,32548.29,32548.29,0.0,MATCHED
TXN_RZP_100416,ORD_INV_200416,UTR_HDFC_800416,MATCHED,UTR_HDFC_800416,NONE,2646.75,2646.75,0.0,MATCHED
TXN_RZP_100417,ORD_INV_200417,UTR_HDFC_800417,MATCHED,UTR_HDFC_800417,NONE,29410.68,29410.68,0.0,MATCHED
TXN_RZP_100418,ORD_INV_200418,UTR_HDFC_800418,MATCHED,UTR_HDFC_800418,NONE,13950.52,13950.52,0.0,MATCHED
TXN_RZP_100419,ORD_INV_200419,UTR_HDFC_800419,MATCHED,UTR_HDFC_800419,NONE,1243.17,1243.17,0.0,MATCHED
TXN_RZP_100420,ORD_INV_200420,UTR_HDFC_800420,MATCHED,UTR_HDFC_800420,NONE,31990.69,31990.69,0.0,MATCHED
TXN_RZP_100421,ORD_INV_200421,UTR_HDFC_800421,MATCHED,UTR_HDFC_800421,NONE,12203.3,12203.3,0.0,MATCHED
TXN_RZP_100422,ORD_INV_200422,UTR_HDFC_800422,MATCHED,UTR_HDFC_800422,NONE,12747.02,12747.02,0.0,MATCHED
TXN_RZP_100423,ORD_INV_200423,UTR_HDFC_800423,MATCHED,UTR_HDFC_800423,NONE,40722.14,40722.14,0.0,MATCHED
TXN_RZP_100424,ORD_INV_200424,UTR_HDFC_800424,MATCHED,UTR_HDFC_800424,NONE,31745.85,31745.85,0.0,MATCHED
TXN_RZP_100425,ORD_INV_200425,UTR_HDFC_800425,MATCHED,UTR_HDFC_800425,NONE,41572.81,41572.81,0.0,MATCHED
TXN_RZP_100426,ORD_INV_200426,UTR_HDFC_800426,MATCHED,UTR_HDFC_800426,NONE,12017.62,12017.62,0.0,MATCHED
TXN_RZP_100427,ORD_INV_200427,UTR_HDFC_800427,MATCHED,UTR_HDFC_800427,NONE,12318.3,12318.3,0.0,MATCHED
TXN_RZP_100428,ORD_INV_200427,UTR_HDFC_800428,EXCEPTION,UNRESOLVED,DUPLICATE_TRANSACTION,17747.8,17747.8,0.0,Duplicate Transaction Capture
TXN_RZP_100429,ORD_INV_200429,UTR_HDFC_800429,MATCHED,UTR_HDFC_800429,NONE,19439.57,19439.57,0.0,MATCHED
TXN_RZP_100430,ORD_INV_200430,UTR_HDFC_800430,MATCHED,UTR_HDFC_800430,NONE,20585.52,20585.52,0.0,MATCHED
TXN_RZP_100431,ORD_INV_200431,UTR_HDFC_800431,MATCHED,UTR_HDFC_800431,NONE,38662.06,38662.06,0.0,MATCHED
TXN_RZP_100432,ORD_INV_200432,UTR_HDFC_800432,EXCEPTION,UNRESOLVED,PARTIAL_REFUND,10511.28,7281.67,3229.61,Partial Customer Refund Deducted
TXN_RZP_100433,ORD_INV_200433,UTR_HDFC_800433,EXCEPTION,UNRESOLVED,FULL_REFUND,31059.82,0.0,31059.82,Full Order Cancellation & Refund
TXN_RZP_100434,ORD_INV_200434,UTR_HDFC_800434,MATCHED,UTR_HDFC_800434,NONE,28053.58,28053.58,0.0,MATCHED
TXN_RZP_100435,ORD_INV_200435,UTR_HDFC_800435,MATCHED,UTR_HDFC_800435,NONE,37994.84,37994.84,0.0,MATCHED
TXN_RZP_100436,ORD_INV_200436,UTR_HDFC_800436,MATCHED,UTR_HDFC_800436,NONE,39168.73,39168.73,0.0,MATCHED
TXN_RZP_100437,ORD_INV_200437,UTR_HDFC_800437,MATCHED,UTR_HDFC_800437,NONE,17580.64,17580.64,0.0,MATCHED
TXN_RZP_100438,ORD_INV_200438,UTR_HDFC_800438,MATCHED,UTR_HDFC_800438,NONE,25189.18,25189.18,0.0,MATCHED
TXN_RZP_100439,ORD_INV_200439,UTR_HDFC_800439,MATCHED,UTR_HDFC_800439,NONE,32541.56,32541.56,0.0,MATCHED
TXN_RZP_100440,ORD_INV_200440,UTR_HDFC_800440,EXCEPTION,UNRESOLVED,CHARGEBACK_RESERVE,10602.57,10202.57,400.0,Unmapped Chargeback Reserve Holdback
TXN_RZP_100441,ORD_INV_200441,UTR_HDFC_800441,MATCHED,UTR_HDFC_800441,NONE,29443.89,29443.89,0.0,MATCHED
TXN_RZP_100442,ORD_INV_200442,UNKNOWN,EXCEPTION,UNRESOLVED,MISSING_SETTLEMENT,30266.2,0.0,30266.2,Gateway Settlement Omitted from Bank Statement
TXN_RZP_100443,ORD_INV_200443,UTR_HDFC_800443,MATCHED,UTR_HDFC_800443,NONE,37414.85,37414.85,0.0,MATCHED
TXN_RZP_100444,ORD_INV_200444,UTR_HDFC_800444,MATCHED,UTR_HDFC_800444,NONE,25478.7,25478.7,0.0,MATCHED
TXN_RZP_100445,ORD_INV_200445,UTR_HDFC_800445,MATCHED,UTR_HDFC_800445,NONE,10036.95,10036.95,0.0,MATCHED
TXN_RZP_100446,ORD_INV_200446,UTR_HDFC_800446,MATCHED,UTR_HDFC_800446,NONE,19097.86,19097.86,0.0,MATCHED
TXN_RZP_100447,ORD_INV_200447,UTR_HDFC_800447,MATCHED,UTR_HDFC_800447,NONE,3679.81,3679.81,0.0,MATCHED
TXN_RZP_100448,ORD_INV_200448,UTR_HDFC_800448,EXCEPTION,UNRESOLVED,WRONG_MDR_TIER,30100.58,29554.92,545.66,International/Corporate MDR Tier Applied (3.5%)
TXN_RZP_100449,ORD_INV_200449,UTR_HDFC_800449,MATCHED,UTR_HDFC_800449,NONE,14727.5,14727.5,0.0,MATCHED
TXN_RZP_100450,ORD_INV_200450,UTR_HDFC_800450,MATCHED,UTR_HDFC_800450,NONE,10215.09,10215.09,0.0,MATCHED
TXN_RZP_100451,ORD_INV_200451,UTR_HDFC_800451,MATCHED,UTR_HDFC_800451,NONE,2938.11,2938.11,0.0,MATCHED
TXN_RZP_100452,ORD_INV_200452,UTR_HDFC_800452,EXCEPTION,UNRESOLVED,GST_MISMATCH,24741.68,24729.18,12.5,Statutory GST Rate Calculation Divergence
TXN_RZP_100453,ORD_INV_200453,UTR_HDFC_800453,MATCHED,UTR_HDFC_800453,NONE,9507.16,9507.16,0.0,MATCHED
TXN_RZP_100454,ORD_INV_200454,UTR_HDFC_800454,MATCHED,UTR_HDFC_800454,NONE,35873.63,35873.63,0.0,MATCHED
TXN_RZP_100455,ORD_INV_200455,UTR_HDFC_800455,EXCEPTION,UNRESOLVED,BANK_FEE,18169.77,18119.77,50.0,Direct Inter-bank Transfer Fee Deducted
TXN_RZP_100456,ORD_INV_200456,UTR_HDFC_800456,MATCHED,UTR_HDFC_800456,NONE,30720.68,30720.68,0.0,MATCHED
TXN_RZP_100457,ORD_INV_200457,UTR_HDFC_800457,MATCHED,UTR_HDFC_800457,NONE,5286.15,5286.15,0.0,MATCHED
TXN_RZP_100458,ORD_INV_200458,UTR_HDFC_800458,MATCHED,UTR_HDFC_800458,NONE,41831.97,41831.97,0.0,MATCHED
TXN_RZP_100459,ORD_INV_200459,UTR_HDFC_800459,MATCHED,UTR_HDFC_800459,NONE,7481.31,7481.31,0.0,MATCHED
TXN_RZP_100460,ORD_INV_200460,UTR_HDFC_800460,MATCHED,UTR_HDFC_800460,NONE,8824.8,8824.8,0.0,MATCHED
TXN_RZP_100461,ORD_INV_200461,UTR_HDFC_800461,MATCHED,UTR_HDFC_800461,NONE,11101.54,11101.54,0.0,MATCHED
TXN_RZP_100462,ORD_INV_200462,UTR_HDFC_800462,MATCHED,UTR_HDFC_800462,NONE,5939.77,5939.77,0.0,MATCHED
TXN_RZP_100463,ORD_INV_200463,UTR_HDFC_800463,MATCHED,UTR_HDFC_800463,NONE,3571.25,3571.25,0.0,MATCHED
TXN_RZP_100464,ORD_INV_200464,UTR_HDFC_800464,MATCHED,UTR_HDFC_800464,NONE,7226.6,7226.6,0.0,MATCHED
TXN_RZP_100465,ORD_INV_200465,UTR_HDFC_800465,MATCHED,UTR_HDFC_800465,NONE,936.54,936.54,0.0,MATCHED
TXN_RZP_100466,ORD_INV_200466,UTR_HDFC_800466,MATCHED,UTR_HDFC_800466,NONE,15361.71,15361.71,0.0,MATCHED
TXN_RZP_100467,ORD_INV_200467,UTR_HDFC_800467,MATCHED,UTR_HDFC_800467,NONE,12052.28,12052.28,0.0,MATCHED
TXN_RZP_100468,ORD_INV_200468,UTR_HDFC_800468,MATCHED,UTR_HDFC_800468,NONE,15031.03,15031.03,0.0,MATCHED
TXN_RZP_100469,ORD_INV_200469,UTR_HDFC_800469,MATCHED,UTR_HDFC_800469,NONE,8564.15,8564.15,0.0,MATCHED
TXN_RZP_100470,ORD_INV_200470,UTR_HDFC_800470,MATCHED,UTR_HDFC_800470,NONE,9598.81,9598.81,0.0,MATCHED
TXN_RZP_100471,ORD_INV_200471,UTR_HDFC_800471,EXCEPTION,UNRESOLVED,SPLIT_SETTLEMENT,37714.59,18857.3,18857.29,Split Gateway Payout across Settlement Cycles
TXN_RZP_100472,ORD_INV_200472,UTR_HDFC_800472,MATCHED,UTR_HDFC_800472,NONE,10507.5,10507.5,0.0,MATCHED
TXN_RZP_100473,ORD_INV_200473,UTR_HDFC_800473,MATCHED,UTR_HDFC_800473,NONE,5526.99,5526.99,0.0,MATCHED
TXN_RZP_100474,ORD_INV_200474,UTR_HDFC_800474,MATCHED,UTR_HDFC_800474,NONE,25362.47,25362.47,0.0,MATCHED
TXN_RZP_100475,ORD_INV_200475,UTR_HDFC_800475,EXCEPTION,UNRESOLVED,GST_ROUNDING_ERROR,41235.94,41236.69,-0.75,Sub-rupee Decimal Rounding Difference
TXN_RZP_100476,ORD_INV_200476,UTR_HDFC_800476,MATCHED,UTR_HDFC_800476,NONE,15316.93,15316.93,0.0,MATCHED
TXN_RZP_100477,ORD_INV_200477,UTR_HDFC_800477,MATCHED,UTR_HDFC_800477,NONE,18149.01,18149.01,0.0,MATCHED
TXN_RZP_100478,ORD_INV_200478,UTR_HDFC_800478,EXCEPTION,UNRESOLVED,MISSING_INVOICE,27967.66,27967.66,0.0,Merchant ERP Order Incomplete or Unrecorded
TXN_RZP_100479,ORD_INV_200479,UTR_HDFC_800479,MATCHED,UTR_HDFC_800479,NONE,31007.04,31007.04,0.0,MATCHED
TXN_RZP_100480,ORD_INV_200480,UTR_HDFC_800480,MATCHED,UTR_HDFC_800480,NONE,18508.97,18508.97,0.0,MATCHED
TXN_RZP_100481,ORD_INV_200481,UTR_HDFC_800481,MATCHED,UTR_HDFC_800481,NONE,16230.68,16230.68,0.0,MATCHED
TXN_RZP_100482,ORD_INV_200482,UTR_HDFC_800482,MATCHED,UTR_HDFC_800482,NONE,13729.24,13729.24,0.0,MATCHED
TXN_RZP_100483,ORD_INV_200483,UTR_HDFC_800483,MATCHED,UTR_HDFC_800483,NONE,39192.34,39192.34,0.0,Alternative Bank Narration Formatting
TXN_RZP_100484,ORD_INV_200484,UTR_HDFC_800484,MATCHED,UTR_HDFC_800484,NONE,40869.9,40869.9,0.0,MATCHED
TXN_RZP_100485,ORD_INV_200485,UTR_HDFC_800485,MATCHED,UTR_HDFC_800485,NONE,5328.2,5328.2,0.0,MATCHED
TXN_RZP_100486,ORD_INV_200486,UTR_HDFC_800486,MATCHED,UTR_HDFC_800486,NONE,5614.71,5614.71,0.0,Merchant Alias Name Mapping
TXN_RZP_100487,ORD_INV_200487,UTR_HDFC_800487,MATCHED,UTR_HDFC_800487,NONE,34473.09,34473.09,0.0,MATCHED
TXN_RZP_100488,ORD_INV_200488,UTR_HDFC_800488,MATCHED,UTR_HDFC_800488,NONE,31835.07,31835.07,0.0,MATCHED
TXN_RZP_100489,ORD_INV_200489,UTR_HDFC_800489,MATCHED,UTR_HDFC_800489,NONE,22594.74,22594.74,0.0,MATCHED
TXN_RZP_100490,ORD_INV_200490,UTR_HDFC_800490,MATCHED,UTR_HDFC_800490,NONE,28827.65,28827.65,0.0,MATCHED
TXN_RZP_100491,ORD_INV_200491,UTR_HDFC_800491,MATCHED,UTR_HDFC_800491,NONE,3604.81,3604.81,0.0,MATCHED
TXN_RZP_100492,ORD_INV_200492,UTR_HDFC_800492,MATCHED,UTR_HDFC_800492,NONE,35152.18,35152.18,0.0,MATCHED
TXN_RZP_100493,ORD_INV_200493,UTR_HDFC_800493,MATCHED,UTR_HDFC_800493,NONE,31723.6,31723.6,0.0,MATCHED
TXN_RZP_100494,ORD_INV_200494,UTR_HDFC_800494,MATCHED,UTR_HDFC_800494,NONE,13602.75,13602.75,0.0,MATCHED
TXN_RZP_100495,ORD_INV_200495,UTR_HDFC_800495,MATCHED,UTR_HDFC_800495,NONE,23053.2,23053.2,0.0,MATCHED
TXN_RZP_100496,ORD_INV_200496,UTR_HDFC_800496,MATCHED,UTR_HDFC_800496,NONE,43434.2,43434.2,0.0,MATCHED
TXN_RZP_100497,ORD_INV_200497,UTR_HDFC_800497,MATCHED,UTR_HDFC_800497,NONE,1715.4,1715.4,0.0,Truncated Reference Formatting in Narration
TXN_RZP_100498,ORD_INV_200498,UTR_HDFC_800498,MATCHED,UTR_HDFC_800498,NONE,22884.23,22884.23,0.0,MATCHED
TXN_RZP_100499,ORD_INV_200499,UTR_HDFC_800499,MATCHED,UTR_HDFC_800499,NONE,10888.08,10888.08,0.0,MATCHED
TXN_RZP_100500,ORD_INV_200500,UTR_HDFC_800500,MATCHED,UTR_HDFC_800500,NONE,28976.66,28976.66,0.0,MATCHED
TXN_RZP_100501,ORD_INV_200501,UTR_HDFC_800501,MATCHED,UTR_HDFC_800501,NONE,18512.95,18512.95,0.0,MATCHED
TXN_RZP_100502,ORD_INV_200502,UTR_HDFC_800502,MATCHED,UTR_HDFC_800502,NONE,29050.51,29050.51,0.0,MATCHED
TXN_RZP_100503,ORD_INV_200503,UTR_HDFC_800503,MATCHED,UTR_HDFC_800503,NONE,35646.23,35646.23,0.0,MATCHED
TXN_RZP_100504,ORD_INV_200504,UTR_HDFC_800504,MATCHED,UTR_HDFC_800504,NONE,37751.0,37751.0,0.0,MATCHED
TXN_RZP_100505,ORD_INV_200505,UTR_HDFC_800505,MATCHED,UTR_HDFC_800505,NONE,30676.13,30676.13,0.0,MATCHED
TXN_RZP_100506,ORD_INV_200506,UTR_HDFC_800506,MATCHED,UTR_HDFC_800506,NONE,1180.08,1180.08,0.0,MATCHED
TXN_RZP_100507,ORD_INV_200507,UTR_HDFC_800507,MATCHED,UTR_HDFC_800507,NONE,18268.28,18268.28,0.0,MATCHED
TXN_RZP_100508,ORD_INV_200508,UTR_HDFC_800508,MATCHED,UTR_HDFC_800508,NONE,11595.6,11595.6,0.0,MATCHED
TXN_RZP_100509,ORD_INV_200509,UTR_HDFC_800509,MATCHED,UTR_HDFC_800509,NONE,13122.87,13122.87,0.0,MATCHED
TXN_RZP_100510,ORD_INV_200510,UTR_HDFC_800510,EXCEPTION,UNRESOLVED,AMOUNT_MISMATCH,14870.16,14520.16,350.0,Settlement Bank Transfer Amount Variance
TXN_RZP_100511,ORD_INV_200511,UTR_HDFC_800511,MATCHED,UTR_HDFC_800511,NONE,32479.37,32479.37,0.0,MATCHED
TXN_RZP_100512,ORD_INV_200512,UTR_HDFC_800512,MATCHED,UTR_HDFC_800512,NONE,2432.65,2432.65,0.0,MATCHED
TXN_RZP_100513,ORD_INV_200513,UTR_HDFC_800513,MATCHED,UTR_HDFC_800513,NONE,34636.37,34636.37,0.0,MATCHED
TXN_RZP_100514,ORD_INV_200514,UTR_HDFC_800514,MATCHED,UTR_HDFC_800514,NONE,473.81,473.81,0.0,MATCHED
TXN_RZP_100515,ORD_INV_200515,UTR_HDFC_800515,MATCHED,UTR_HDFC_800515,NONE,7478.06,7478.06,0.0,MATCHED
TXN_RZP_100516,ORD_INV_200516,UTR_HDFC_800516,MATCHED,UTR_HDFC_800516,NONE,4665.47,4665.47,0.0,MATCHED
TXN_RZP_100517,ORD_INV_200517,UTR_HDFC_800517,MATCHED,UTR_HDFC_800517,NONE,29151.15,29151.15,0.0,MATCHED
TXN_RZP_100518,ORD_INV_200518,UTR_HDFC_800518,MATCHED,UTR_HDFC_800518,NONE,13044.97,13044.97,0.0,MATCHED
TXN_RZP_100519,ORD_INV_200519,UTR_HDFC_800519,MATCHED,UTR_HDFC_800519,NONE,2389.93,2389.93,0.0,MATCHED
TXN_RZP_100520,ORD_INV_200520,UTR_HDFC_800520,MATCHED,UTR_HDFC_800520,NONE,18735.55,18735.55,0.0,MATCHED
TXN_RZP_100521,ORD_INV_200521,UTR_HDFC_800521,MATCHED,UTR_HDFC_800521,NONE,28201.41,28201.41,0.0,MATCHED
TXN_RZP_100522,ORD_INV_200522,UTR_HDFC_800522,EXCEPTION,UNRESOLVED,MISSING_BANK_CREDIT,42479.28,0.0,42479.28,Bank Statement Record Omitted from Ingestion
TXN_RZP_100523,ORD_INV_200523,UTR_HDFC_800523,MATCHED,UTR_HDFC_800523,NONE,12264.76,12264.76,0.0,MATCHED
TXN_RZP_100524,ORD_INV_200524,UTR_HDFC_800524,MATCHED,UTR_HDFC_800524,NONE,1959.77,1959.77,0.0,MATCHED
TXN_RZP_100525,ORD_INV_200525,UTR_HDFC_800525,MATCHED,UTR_HDFC_800525,NONE,5271.26,5271.26,0.0,MATCHED
TXN_RZP_100526,ORD_INV_200526,UTR_HDFC_800526,MATCHED,UTR_HDFC_800526,NONE,12644.62,12644.62,0.0,MATCHED
TXN_RZP_100527,ORD_INV_200527,UTR_HDFC_800527,MATCHED,UTR_HDFC_800527,NONE,4113.06,4113.06,0.0,MATCHED
TXN_RZP_100528,ORD_INV_200528,UTR_HDFC_800528,MATCHED,UTR_HDFC_800528,NONE,15403.68,15403.68,0.0,MATCHED
TXN_RZP_100529,ORD_INV_200529,UTR_HDFC_800529,MATCHED,UTR_HDFC_800529,NONE,35165.75,35165.75,0.0,MATCHED
TXN_RZP_100530,ORD_INV_200530,UTR_HDFC_800530,MATCHED,UTR_HDFC_800530,NONE,40787.75,40787.75,0.0,MATCHED
TXN_RZP_100531,ORD_INV_200531,UTR_HDFC_800531,MATCHED,UTR_HDFC_800531,NONE,18057.73,18057.73,0.0,MATCHED
TXN_RZP_100532,ORD_INV_200532,UTR_HDFC_800532,MATCHED,UTR_HDFC_800532,NONE,8440.82,8440.82,0.0,MATCHED
TXN_RZP_100533,ORD_INV_200533,UTR_HDFC_800533,MATCHED,UTR_HDFC_800533,NONE,20284.83,20284.83,0.0,MATCHED
TXN_RZP_100534,ORD_INV_200534,UTR_HDFC_800534,MATCHED,UTR_HDFC_800534,NONE,14802.64,14802.64,0.0,MATCHED
TXN_RZP_100535,ORD_INV_200535,UTR_HDFC_800535,MATCHED,UTR_HDFC_800535,NONE,17014.12,17014.12,0.0,MATCHED
TXN_RZP_100536,ORD_INV_200536,UTR_HDFC_800536,MATCHED,UTR_HDFC_800536,NONE,41731.05,41731.05,0.0,MATCHED
TXN_RZP_100537,ORD_INV_200537,UTR_HDFC_800537,MATCHED,UTR_HDFC_800537,NONE,22948.61,22948.61,0.0,MATCHED
