transaction_id,order_id,utr,gross_amount,mdr_amount,gst_on_mdr,tds_amount,refund_amount,chargeback_amount,other_deductions,expected_settlement,settlement_date,payment_method,status
TXN_RZP_100313,ORD_INV_200313,UTR_HDFC_800313,13505.62,270.11,48.62,0.0,0.0,0.0,0.0,13186.89,2026-03-11 03:45:00,Wallet,settled
TXN_RZP_100314,ORD_INV_200314,UTR_HDFC_800314,11197.23,223.94,40.31,0.0,0.0,0.0,0.0,10932.98,2026-03-11 04:30:00,UPI,settled
TXN_RZP_100315,ORD_INV_200315,UTR_HDFC_800315,31209.41,624.19,112.35,0.0,0.0,0.0,0.0,30472.87,2026-03-11 05:15:00,UPI,settled
TXN_RZP_100316,ORD_INV_200316,UTR_HDFC_800316,26288.74,525.77,94.64,0.0,0.0,0.0,0.0,25668.33,2026-03-11 06:00:00,Debit Card,settled
TXN_RZP_100317,ORD_INV_200317,UTR_HDFC_800317,18402.42,368.05,66.25,0.0,0.0,0.0,0.0,17968.12,2026-03-11 06:45:00,Debit Card,settled
TXN_RZP_100318,ORD_INV_200318,UTR_HDFC_800318,27767.73,555.35,99.96,0.0,0.0,0.0,0.0,27112.42,2026-03-11 07:30:00,UPI,settled
TXN_RZP_100319,ORD_INV_200319,UTR_HDFC_800319,38985.53,779.71,140.35,0.0,0.0,0.0,0.0,38065.47,2026-03-11 08:15:00,Wallet,settled
TXN_RZP_100320,ORD_INV_200320,UTR_HDFC_800320,10964.5,219.29,39.47,0.0,0.0,0.0,0.0,10705.74,2026-03-11 09:00:00,Wallet,settled
TXN_RZP_100321,ORD_INV_200321,UTR_HDFC_800321,19387.26,387.75,69.8,0.0,0.0,0.0,0.0,18929.71,2026-03-11 09:45:00,NetBanking,settled
TXN_RZP_100322,ORD_INV_200322,UTR_HDFC_800322,8754.32,175.09,31.52,0.0,0.0,0.0,0.0,8547.71,2026-03-11 10:30:00,Credit Card,settled
TXN_RZP_100323,ORD_INV_200323,UTR_HDFC_800323,42749.98,855.0,153.9,0.0,0.0,0.0,0.0,41741.08,2026-03-11 11:15:00,Debit Card,settled
TXN_RZP_100324,ORD_INV_200324,UTR_HDFC_800324,15361.78,307.24,55.3,0.0,0.0,0.0,0.0,14999.24,2026-03-11 12:00:00,NetBanking,settled
TXN_RZP_100325,ORD_INV_200325,UTR_HDFC_800325,43579.74,871.59,156.89,0.0,0.0,0.0,0.0,42551.26,2026-03-11 12:45:00,Wallet,settled
TXN_RZP_100326,ORD_INV_200326,UTR_HDFC_800326,21337.06,426.74,76.81,0.0,0.0,0.0,0.0,20833.51,2026-03-11 13:30:00,Credit Card,settled
TXN_RZP_100327,ORD_INV_200327,UTR_HDFC_800327,30965.26,619.31,111.48,0.0,0.0,0.0,0.0,30234.47,2026-03-11 14:15:00,Debit Card,settled
TXN_RZP_100328,ORD_INV_200328,UTR_HDFC_800328,17229.86,344.6,62.03,0.0,0.0,0.0,0.0,16823.23,2026-03-11 15:00:00,Debit Card,settled
TXN_RZP_100329,ORD_INV_200329,UTR_HDFC_800329,39488.83,789.78,142.16,0.0,0.0,0.0,0.0,38556.89,2026-03-11 15:45:00,NetBanking,settled
TXN_RZP_100330,ORD_INV_200330,UTR_HDFC_800330,20360.12,407.2,73.3,0.0,0.0,0.0,0.0,19879.62,2026-03-11 16:30:00,Wallet,settled
TXN_RZP_100331,ORD_INV_200331,UTR_HDFC_800331,26674.66,533.49,96.03,0.0,0.0,0.0,0.0,26045.14,2026-03-11 17:15:00,Debit Card,settled
TXN_RZP_100332,ORD_INV_200332,UTR_HDFC_800332,17844.48,356.89,64.24,0.0,0.0,0.0,0.0,17423.35,2026-03-11 18:00:00,Wallet,settled
TXN_RZP_100333,ORD_INV_200333,UTR_HDFC_800333,8092.74,161.85,29.13,0.0,0.0,0.0,0.0,7901.76,2026-03-11 18:45:00,Credit Card,settled
TXN_RZP_100334,ORD_INV_200334,UTR_HDFC_800334,17497.99,349.96,62.99,0.0,0.0,0.0,0.0,17085.04,2026-03-11 19:30:00,Credit Card,settled
TXN_RZP_100335,ORD_INV_200335,UTR_HDFC_800335,9613.47,192.27,34.61,0.0,0.0,0.0,0.0,9386.59,2026-03-11 20:15:00,Credit Card,settled
TXN_RZP_100336,ORD_INV_200336,UTR_HDFC_800336,8666.16,173.32,31.2,0.0,0.0,0.0,0.0,8461.64,2026-03-11 21:00:00,Credit Card,settled
TXN_RZP_100337,ORD_INV_200337,UTR_HDFC_800337,4885.82,97.72,17.59,0.0,0.0,0.0,0.0,4770.51,2026-03-11 21:45:00,NetBanking,settled
TXN_RZP_100338,ORD_INV_200338,UTR_HDFC_800338,44855.55,897.11,161.48,0.0,0.0,0.0,0.0,43796.96,2026-03-11 22:30:00,Wallet,settled
TXN_RZP_100339,ORD_INV_200339,UTR_HDFC_800339,20325.72,406.51,73.17,0.0,0.0,0.0,0.0,19846.04,2026-03-11 23:15:00,Debit Card,settled
TXN_RZP_100340,ORD_INV_200340,UTR_HDFC_800340,42849.95,857.0,154.26,0.0,0.0,0.0,0.0,41838.69,2026-03-12 00:00:00,Credit Card,settled
TXN_RZP_100341,ORD_INV_200341,UTR_HDFC_800341,28254.91,565.1,101.72,0.0,0.0,0.0,0.0,27588.09,2026-03-12 00:45:00,UPI,settled
TXN_RZP_100342,ORD_INV_200342,UTR_HDFC_800342,19300.24,386.0,69.48,0.0,0.0,0.0,0.0,18844.76,2026-03-12 01:30:00,UPI,settled
TXN_RZP_100343,ORD_INV_200343,UTR_HDFC_800343,29729.35,594.59,107.03,0.0,0.0,0.0,0.0,29027.73,2026-03-12 02:15:00,NetBanking,settled
TXN_RZP_100344,ORD_INV_200344,UTR_HDFC_800344,6265.37,125.31,22.56,0.0,0.0,0.0,0.0,6117.5,2026-03-12 03:00:00,UPI,settled
TXN_RZP_100345,ORD_INV_200345,UTR_HDFC_800345,18521.73,370.43,66.68,0.0,0.0,0.0,0.0,18084.62,2026-03-12 03:45:00,Wallet,settled
TXN_RZP_100346,ORD_INV_200346,UTR_HDFC_800346,17632.75,352.66,63.48,0.0,0.0,0.0,0.0,17216.61,2026-03-12 04:30:00,Debit Card,settled
TXN_RZP_100347,ORD_INV_200347,UTR_HDFC_800347,42080.8,841.62,151.49,0.0,0.0,0.0,0.0,41087.69,2026-03-12 05:15:00,NetBanking,settled
TXN_RZP_100348,ORD_INV_200348,UTR_HDFC_800348,2788.32,55.77,10.04,0.0,0.0,0.0,0.0,2722.51,2026-03-12 06:00:00,Debit Card,settled
TXN_RZP_100349,ORD_INV_200349,UTR_HDFC_800349,33127.46,662.55,119.26,0.0,0.0,0.0,0.0,32345.65,2026-03-12 06:45:00,NetBanking,settled
TXN_RZP_100350,ORD_INV_200350,UTR_HDFC_800350,44250.37,885.01,159.3,0.0,0.0,0.0,0.0,43206.06,2026-03-12 07:30:00,UPI,settled
TXN_RZP_100351,ORD_INV_200351,UTR_HDFC_800351,3430.16,68.6,12.35,0.0,0.0,0.0,0.0,3349.21,2026-03-12 08:15:00,Debit Card,settled
TXN_RZP_100352,ORD_INV_200352,UTR_HDFC_800352,21929.17,438.58,78.94,0.0,0.0,0.0,0.0,21411.65,2026-03-12 09:00:00,Debit Card,settled
TXN_RZP_100353,ORD_INV_200353,UTR_HDFC_800353,16244.51,324.89,58.48,0.0,0.0,0.0,0.0,15861.14,2026-03-12 09:45:00,UPI,settled
TXN_RZP_100354,ORD_INV_200354,UTR_HDFC_800354,19641.74,392.83,70.71,0.0,0.0,0.0,0.0,19178.2,2026-03-12 10:30:00,Credit Card,settled
TXN_RZP_100355,ORD_INV_200355,UTR_HDFC_800355,19968.86,399.38,71.89,0.0,0.0,0.0,0.0,19497.59,2026-03-12 11:15:00,Credit Card,settled
TXN_RZP_100356,ORD_INV_200356,UTR_HDFC_800356,11394.38,227.89,41.02,0.0,0.0,0.0,0.0,11125.47,2026-03-12 12:00:00,NetBanking,settled
TXN_RZP_100357,ORD_INV_200357,UTR_HDFC_800357,42903.88,858.08,154.45,0.0,0.0,0.0,0.0,41891.35,2026-03-12 12:45:00,UPI,settled
TXN_RZP_100358,ORD_INV_200358,UTR_HDFC_800358,7399.72,147.99,26.64,0.0,0.0,0.0,0.0,7225.09,2026-03-12 13:30:00,NetBanking,settled
TXN_RZP_100359,ORD_INV_200359,UTR_HDFC_800359,37032.71,740.65,133.32,0.0,0.0,0.0,0.0,36158.74,2026-03-12 14:15:00,UPI,settled
TXN_RZP_100360,ORD_INV_200360,UTR_HDFC_800360,11252.58,225.05,40.51,0.0,0.0,0.0,0.0,10987.02,2026-03-12 15:00:00,Credit Card,settled
TXN_RZP_100361,ORD_INV_200361,UTR_HDFC_800361,38896.73,777.93,140.03,0.0,0.0,0.0,0.0,37978.77,2026-03-12 15:45:00,UPI,settled
TXN_RZP_100362,ORD_INV_200362,UTR_HDFC_800362,12851.45,257.03,46.27,0.0,0.0,0.0,0.0,12548.15,2026-03-12 16:30:00,NetBanking,settled
TXN_RZP_100363,ORD_INV_200363,UTR_HDFC_800363,39127.99,782.56,140.86,0.0,0.0,0.0,0.0,38204.57,2026-03-12 17:15:00,UPI,settled
TXN_RZP_100364,ORD_INV_200364,UTR_HDFC_800364,21904.25,438.09,78.86,0.0,0.0,0.0,0.0,21387.3,2026-03-12 18:00:00,Wallet,settled
TXN_RZP_100365,ORD_INV_200365,UTR_HDFC_800365,19571.13,391.42,70.46,0.0,0.0,0.0,0.0,19109.25,2026-03-12 18:45:00,NetBanking,settled
TXN_RZP_100366,ORD_INV_200366,UTR_HDFC_800366,9346.53,186.93,33.65,0.0,0.0,0.0,0.0,9125.95,2026-03-12 19:30:00,Credit Card,settled
TXN_RZP_100367,ORD_INV_200367,UTR_HDFC_800367,34863.12,697.26,125.51,0.0,0.0,0.0,0.0,34040.35,2026-03-12 20:15:00,Credit Card,settled
TXN_RZP_100368,ORD_INV_200368,UTR_HDFC_800368,6399.7,127.99,23.04,0.0,0.0,0.0,0.0,6248.67,2026-03-12 21:00:00,NetBanking,pending
TXN_RZP_100369,ORD_INV_200369,UTR_HDFC_800369,5959.66,119.19,21.45,0.0,0.0,0.0,0.0,5819.02,2026-03-12 21:45:00,Credit Card,settled
TXN_RZP_100370,ORD_INV_200370,UTR_HDFC_800370,19983.68,399.67,71.94,0.0,0.0,0.0,0.0,19512.07,2026-03-12 22:30:00,NetBanking,settled
TXN_RZP_100371,ORD_INV_200371,UTR_HDFC_800371,24117.04,482.34,86.82,0.0,0.0,0.0,0.0,23547.88,2026-03-12 23:15:00,NetBanking,settled
TXN_RZP_100372,ORD_INV_200372,UTR_HDFC_800372,17425.57,348.51,62.73,0.0,0.0,0.0,0.0,17014.33,2026-03-13 00:00:00,NetBanking,settled
TXN_RZP_100373,ORD_INV_200373,UTR_HDFC_800373,854.84,17.1,3.08,0.0,0.0,0.0,0.0,834.66,2026-03-13 00:45:00,NetBanking,settled
TXN_RZP_100374,ORD_INV_200374,UTR_HDFC_800374,22852.29,457.05,82.27,0.0,0.0,0.0,0.0,22312.97,2026-03-13 01:30:00,Credit Card,settled
TXN_RZP_100375,ORD_INV_200375,UTR_HDFC_800375,5000.0,100.0,18.0,0.0,0.0,0.0,0.0,4882.0,2026-03-13 02:15:00,NetBanking,settled
TXN_RZP_100376,ORD_INV_200376,UTR_HDFC_800376,20126.8,402.54,72.46,0.0,0.0,0.0,0.0,19651.8,2026-03-13 03:00:00,UPI,settled
TXN_RZP_100377,ORD_INV_200377,UTR_HDFC_800377,38705.74,774.11,139.34,0.0,0.0,0.0,0.0,37792.29,2026-03-13 03:45:00,Debit Card,settled
TXN_RZP_100378,ORD_INV_200378,UTR_HDFC_800378,28265.46,565.31,101.76,0.0,0.0,0.0,0.0,27598.39,2026-03-13 04:30:00,UPI,settled
TXN_RZP_100379,ORD_INV_200379,UNKNOWN,31104.31,622.09,111.98,0.0,0.0,0.0,0.0,30370.24,2026-03-13 05:15:00,NetBanking,settled
TXN_RZP_100380,ORD_INV_200380,UTR_HDFC_800380,2811.47,56.23,10.12,0.0,0.0,0.0,0.0,2745.12,2026-03-13 06:00:00,NetBanking,settled
TXN_RZP_100381,ORD_INV_200381,UTR_HDFC_800381,26014.66,520.29,93.65,0.0,0.0,0.0,0.0,25400.72,2026-03-13 06:45:00,NetBanking,settled
TXN_RZP_100382,ORD_INV_200382,UTR_HDFC_800382,17106.22,342.12,61.58,0.0,0.0,0.0,0.0,16702.52,2026-03-13 07:30:00,Debit Card,settled
TXN_RZP_100383,ORD_INV_200383,UTR_HDFC_800383,38485.14,769.7,138.55,0.0,0.0,0.0,0.0,37576.89,2026-03-13 08:15:00,NetBanking,settled
TXN_RZP_100384,ORD_INV_200384,UTR_HDFC_800384,19369.95,387.4,69.73,0.0,0.0,0.0,0.0,18912.82,2026-03-13 09:00:00,Debit Card,settled
TXN_RZP_100385,ORD_INV_200385,UTR_HDFC_800385,16517.93,330.36,59.46,0.0,0.0,0.0,0.0,16128.11,2026-03-13 09:45:00,Wallet,settled
TXN_RZP_100386,ORD_INV_200386,UTR_HDFC_800386,12471.74,249.43,44.9,0.0,0.0,0.0,0.0,12177.41,2026-03-13 10:30:00,Credit Card,settled
TXN_RZP_100387,ORD_INV_200387,UTR_HDFC_800387,4540.5,90.81,16.35,0.0,0.0,0.0,0.0,4433.34,2026-03-13 11:15:00,Debit Card,settled
TXN_RZP_100388,ORD_INV_200388,UTR_HDFC_800388,25099.54,501.99,90.36,0.0,0.0,0.0,0.0,24507.19,2026-03-13 12:00:00,Debit Card,settled
TXN_RZP_100389,ORD_INV_200389,UTR_HDFC_800389,30122.79,602.46,108.44,0.0,0.0,0.0,0.0,29411.89,2026-03-13 12:45:00,UPI,settled
TXN_RZP_100390,ORD_INV_200390,UTR_HDFC_800390,17420.3,348.41,62.71,0.0,0.0,0.0,0.0,17009.18,2026-03-13 13:30:00,Debit Card,settled
TXN_RZP_100391,ORD_INV_200391,UTR_HDFC_800391,15547.33,310.95,55.97,0.0,0.0,0.0,0.0,15180.41,2026-03-13 14:15:00,Credit Card,settled
TXN_RZP_100392,ORD_INV_200392,UTR_HDFC_800392,37497.16,749.94,134.99,0.0,0.0,0.0,0.0,36612.23,2026-03-13 15:00:00,Debit Card,settled
TXN_RZP_100393,ORD_INV_200393,UTR_HDFC_800393,10476.71,209.53,37.72,0.0,0.0,0.0,0.0,10229.46,2026-03-13 15:45:00,Wallet,settled
TXN_RZP_100394,ORD_INV_200394,UTR_HDFC_800394,29932.27,598.65,107.76,0.0,0.0,0.0,0.0,29225.86,2026-03-13 16:30:00,UPI,settled
TXN_RZP_100395,ORD_INV_200395,UTR_HDFC_800395,30122.78,602.46,108.44,0.0,0.0,0.0,0.0,29411.88,2026-03-13 17:15:00,UPI,settled
TXN_RZP_100396,ORD_INV_200396,UTR_HDFC_800396,6296.72,125.93,22.67,0.0,0.0,0.0,0.0,6148.12,2026-03-13 18:00:00,NetBanking,settled
TXN_RZP_100397,ORD_INV_200397,UTR_HDFC_800397,21540.22,430.8,77.54,0.0,0.0,0.0,0.0,21031.88,2026-03-13 18:45:00,NetBanking,settled
TXN_RZP_100398,ORD_INV_200398,UTR_HDFC_800398,6132.08,122.64,22.08,0.0,0.0,0.0,0.0,5987.36,2026-03-13 19:30:00,NetBanking,settled
TXN_RZP_100399,ORD_INV_200399,UTR_HDFC_800399,36672.12,733.44,132.02,0.0,0.0,0.0,0.0,35806.66,2026-03-13 20:15:00,UPI,settled
TXN_RZP_100400,ORD_INV_200400,UTR_HDFC_800400,41113.54,822.27,148.01,0.0,0.0,0.0,0.0,40143.26,2026-03-13 21:00:00,Debit Card,settled
TXN_RZP_100401,ORD_INV_200401,UTR_HDFC_800401,15377.66,307.55,55.36,0.0,0.0,0.0,0.0,15014.75,2026-03-13 21:45:00,UPI,settled
TXN_RZP_100402,ORD_INV_200402,UTR_HDFC_800402,38562.04,771.24,138.82,0.0,0.0,0.0,0.0,37651.98,2026-03-13 22:30:00,Credit Card,settled
TXN_RZP_100403,ORD_INV_200403,UTR_HDFC_800403,40260.15,805.2,144.94,0.0,0.0,0.0,0.0,39310.01,2026-03-13 23:15:00,Credit Card,settled
TXN_RZP_100404,ORD_INV_200404,UTR_HDFC_800404,38767.15,775.34,139.56,0.0,0.0,0.0,0.0,37852.25,2026-03-14 00:00:00,UPI,settled
TXN_RZP_100405,ORD_INV_200405,UTR_HDFC_800405,17601.6,352.03,63.37,0.0,0.0,0.0,0.0,17186.2,2026-03-14 00:45:00,UPI,settled
TXN_RZP_100406,ORD_INV_200406,UTR_HDFC_800406,2736.84,54.74,9.85,0.0,0.0,0.0,0.0,2672.25,2026-03-14 01:30:00,Credit Card,settled
TXN_RZP_100407,ORD_INV_200407,UTR_HDFC_800407,29374.5,587.49,105.75,0.0,0.0,0.0,0.0,28681.26,2026-03-14 02:15:00,Credit Card,settled
TXN_RZP_100408,ORD_INV_200408,UTR_HDFC_800408,22391.84,447.84,80.61,0.0,0.0,0.0,0.0,21863.39,2026-03-14 03:00:00,NetBanking,settled
TXN_RZP_100409,ORD_INV_200409,UTR_HDFC_800409,17998.88,359.98,64.8,0.0,0.0,0.0,0.0,17574.1,2026-03-14 03:45:00,Debit Card,settled
TXN_RZP_100410,ORD_INV_200410,UTR_HDFC_800410,34097.65,681.95,122.75,0.0,0.0,0.0,0.0,33292.95,2026-03-14 04:30:00,Credit Card,settled
TXN_RZP_100411,ORD_INV_200411,UTR_HDFC_800411,18412.44,368.25,66.29,0.0,0.0,0.0,0.0,17977.9,2026-03-14 05:15:00,Wallet,settled
TXN_RZP_100412,ORD_INV_200412,UTR_HDFC_800412,18839.45,376.79,67.82,0.0,0.0,0.0,0.0,18394.84,2026-03-14 06:00:00,Debit Card,settled
TXN_RZP_100413,ORD_INV_200413,UTR_HDFC_800413,19842.13,396.84,71.43,0.0,0.0,0.0,0.0,19373.86,2026-03-14 06:45:00,UPI,settled
TXN_RZP_100414,ORD_INV_200414,UTR_HDFC_800412,13084.38,261.69,47.1,0.0,0.0,0.0,0.0,12775.59,2026-03-14 07:30:00,UPI,settled
TXN_RZP_100415,ORD_INV_200415,UTR_HDFC_800415,33335.0,666.7,120.01,0.0,0.0,0.0,0.0,32548.29,2026-03-14 08:15:00,Debit Card,settled
TXN_RZP_100416,ORD_INV_200416,UTR_HDFC_800416,2710.72,54.21,9.76,0.0,0.0,0.0,0.0,2646.75,2026-03-14 09:00:00,Credit Card,settled
TXN_RZP_100417,ORD_INV_200417,UTR_HDFC_800417,30121.55,602.43,108.44,0.0,0.0,0.0,0.0,29410.68,2026-03-14 09:45:00,NetBanking,settled
TXN_RZP_100418,ORD_INV_200418,UTR_HDFC_800418,14287.71,285.75,51.44,0.0,0.0,0.0,0.0,13950.52,2026-03-14 10:30:00,Debit Card,settled
TXN_RZP_100419,ORD_INV_200419,UTR_HDFC_800419,1273.21,25.46,4.58,0.0,0.0,0.0,0.0,1243.17,2026-03-14 11:15:00,NetBanking,settled
TXN_RZP_100420,ORD_INV_200420,UTR_HDFC_800420,32763.92,655.28,117.95,0.0,0.0,0.0,0.0,31990.69,2026-03-14 12:00:00,UPI,settled
TXN_RZP_100421,ORD_INV_200421,UTR_HDFC_800421,12498.26,249.97,44.99,0.0,0.0,0.0,0.0,12203.3,2026-03-14 12:45:00,NetBanking,settled
TXN_RZP_100422,ORD_INV_200422,UTR_HDFC_800422,13055.12,261.1,47.0,0.0,0.0,0.0,0.0,12747.02,2026-03-14 13:30:00,Wallet,settled
TXN_RZP_100423,ORD_INV_200423,UTR_HDFC_800423,41706.41,834.13,150.14,0.0,0.0,0.0,0.0,40722.14,2026-03-14 14:15:00,NetBanking,settled
TXN_RZP_100424,ORD_INV_200424,UTR_HDFC_800424,32513.16,650.26,117.05,0.0,0.0,0.0,0.0,31745.85,2026-03-14 15:00:00,Credit Card,settled
TXN_RZP_100425,ORD_INV_200425,UTR_HDFC_800425,42577.64,851.55,153.28,0.0,0.0,0.0,0.0,41572.81,2026-03-14 15:45:00,Credit Card,settled
TXN_RZP_100426,ORD_INV_200426,UTR_HDFC_800426,12308.09,246.16,44.31,0.0,0.0,0.0,0.0,12017.62,2026-03-14 16:30:00,Debit Card,settled
TXN_RZP_100427,ORD_INV_200427,UTR_HDFC_800427,12616.04,252.32,45.42,0.0,0.0,0.0,0.0,12318.3,2026-03-14 17:15:00,NetBanking,settled
TXN_RZP_100428,ORD_INV_200427,UTR_HDFC_800428,18176.78,363.54,65.44,0.0,0.0,0.0,0.0,17747.8,2026-03-14 18:00:00,NetBanking,settled
TXN_RZP_100429,ORD_INV_200429,UTR_HDFC_800429,19909.43,398.19,71.67,0.0,0.0,0.0,0.0,19439.57,2026-03-14 18:45:00,Credit Card,settled
TXN_RZP_100430,ORD_INV_200430,UTR_HDFC_800430,21083.08,421.66,75.9,0.0,0.0,0.0,0.0,20585.52,2026-03-14 19:30:00,UPI,settled
TXN_RZP_100431,ORD_INV_200431,UTR_HDFC_800431,39596.54,791.93,142.55,0.0,0.0,0.0,0.0,38662.06,2026-03-14 20:15:00,UPI,settled
TXN_RZP_100432,ORD_INV_200432,UTR_HDFC_800432,10765.35,215.31,38.76,0.0,3229.61,0.0,0.0,10511.28,2026-03-14 21:00:00,Debit Card,settled
TXN_RZP_100433,ORD_INV_200433,UTR_HDFC_800433,31810.55,636.21,114.52,0.0,31810.55,0.0,0.0,31059.82,2026-03-14 21:45:00,UPI,pending
TXN_RZP_100434,ORD_INV_200434,UTR_HDFC_800434,28731.64,574.63,103.43,0.0,0.0,0.0,0.0,28053.58,2026-03-14 22:30:00,Credit Card,settled
TXN_RZP_100435,ORD_INV_200435,UTR_HDFC_800435,38913.19,778.26,140.09,0.0,0.0,0.0,0.0,37994.84,2026-03-14 23:15:00,NetBanking,settled
TXN_RZP_100436,ORD_INV_200436,UTR_HDFC_800436,40115.46,802.31,144.42,0.0,0.0,0.0,0.0,39168.73,2026-03-15 00:00:00,NetBanking,settled
TXN_RZP_100437,ORD_INV_200437,UTR_HDFC_800437,18005.57,360.11,64.82,0.0,0.0,0.0,0.0,17580.64,2026-03-15 00:45:00,NetBanking,settled
TXN_RZP_100438,ORD_INV_200438,UTR_HDFC_800438,25798.01,515.96,92.87,0.0,0.0,0.0,0.0,25189.18,2026-03-15 01:30:00,NetBanking,settled
TXN_RZP_100439,ORD_INV_200439,UTR_HDFC_800439,33328.1,666.56,119.98,0.0,0.0,0.0,0.0,32541.56,2026-03-15 02:15:00,Debit Card,settled
TXN_RZP_100440,ORD_INV_200440,UTR_HDFC_800440,10858.84,217.18,39.09,0.0,0.0,400.0,0.0,10602.57,2026-03-15 03:00:00,UPI,settled
TXN_RZP_100441,ORD_INV_200441,UTR_HDFC_800441,30155.56,603.11,108.56,0.0,0.0,0.0,0.0,29443.89,2026-03-15 03:45:00,NetBanking,settled
TXN_RZP_100442,ORD_INV_200442,UNKNOWN,30997.75,619.96,111.59,0.0,0.0,0.0,0.0,30266.2,2026-03-15 04:30:00,Wallet,pending
TXN_RZP_100443,ORD_INV_200443,UTR_HDFC_800443,38319.18,766.38,137.95,0.0,0.0,0.0,0.0,37414.85,2026-03-15 05:15:00,Debit Card,settled
TXN_RZP_100444,ORD_INV_200444,UTR_HDFC_800444,26094.53,521.89,93.94,0.0,0.0,0.0,0.0,25478.7,2026-03-15 06:00:00,Debit Card,settled
TXN_RZP_100445,ORD_INV_200445,UTR_HDFC_800445,10279.55,205.59,37.01,0.0,0.0,0.0,0.0,10036.95,2026-03-15 06:45:00,NetBanking,settled
TXN_RZP_100446,ORD_INV_200446,UTR_HDFC_800446,19559.46,391.19,70.41,0.0,0.0,0.0,0.0,19097.86,2026-03-15 07:30:00,NetBanking,settled
TXN_RZP_100447,ORD_INV_200447,UTR_HDFC_800447,3768.76,75.38,13.57,0.0,0.0,0.0,0.0,3679.81,2026-03-15 08:15:00,UPI,settled
TXN_RZP_100448,ORD_INV_200448,UTR_HDFC_800448,30828.12,616.56,110.98,0.0,0.0,0.0,0.0,30100.58,2026-03-15 09:00:00,NetBanking,settled
TXN_RZP_100449,ORD_INV_200449,UTR_HDFC_800449,15083.47,301.67,54.3,0.0,0.0,0.0,0.0,14727.5,2026-03-15 09:45:00,NetBanking,settled
TXN_RZP_100450,ORD_INV_200450,UTR_HDFC_800450,10461.99,209.24,37.66,0.0,0.0,0.0,0.0,10215.09,2026-03-15 10:30:00,NetBanking,settled
TXN_RZP_100451,ORD_INV_200451,UTR_HDFC_800451,3009.12,60.18,10.83,0.0,0.0,0.0,0.0,2938.11,2026-03-15 11:15:00,UPI,settled
TXN_RZP_100452,ORD_INV_200452,UTR_HDFC_800452,25339.69,506.79,91.22,0.0,0.0,0.0,0.0,24741.68,2026-03-15 12:00:00,NetBanking,settled
TXN_RZP_100453,ORD_INV_200453,UTR_HDFC_800453,9736.95,194.74,35.05,0.0,0.0,0.0,0.0,9507.16,2026-03-15 12:45:00,UPI,settled
TXN_RZP_100454,ORD_INV_200454,UTR_HDFC_800454,36740.71,734.81,132.27,0.0,0.0,0.0,0.0,35873.63,2026-03-15 13:30:00,Credit Card,settled
TXN_RZP_100455,ORD_INV_200455,UTR_HDFC_800455,18608.94,372.18,66.99,0.0,0.0,0.0,50.0,18169.77,2026-03-15 14:15:00,UPI,settled
TXN_RZP_100456,ORD_INV_200456,UTR_HDFC_800456,31463.21,629.26,113.27,0.0,0.0,0.0,0.0,30720.68,2026-03-15 15:00:00,Debit Card,settled
TXN_RZP_100457,ORD_INV_200457,UTR_HDFC_800457,5413.92,108.28,19.49,0.0,0.0,0.0,0.0,5286.15,2026-03-15 15:45:00,Credit Card,settled
TXN_RZP_100458,ORD_INV_200458,UTR_HDFC_800458,42843.06,856.86,154.23,0.0,0.0,0.0,0.0,41831.97,2026-03-15 16:30:00,NetBanking,settled
TXN_RZP_100459,ORD_INV_200459,UTR_HDFC_800459,7662.13,153.24,27.58,0.0,0.0,0.0,0.0,7481.31,2026-03-15 17:15:00,Credit Card,settled
TXN_RZP_100460,ORD_INV_200460,UTR_HDFC_800460,9038.1,180.76,32.54,0.0,0.0,0.0,0.0,8824.8,2026-03-15 18:00:00,Debit Card,settled
TXN_RZP_100461,ORD_INV_200461,UTR_HDFC_800461,11369.87,227.4,40.93,0.0,0.0,0.0,0.0,11101.54,2026-03-15 18:45:00,UPI,settled
TXN_RZP_100462,ORD_INV_200462,UTR_HDFC_800462,6083.34,121.67,21.9,0.0,0.0,0.0,0.0,5939.77,2026-03-15 19:30:00,Debit Card,settled
TXN_RZP_100463,ORD_INV_200463,UTR_HDFC_800463,3657.57,73.15,13.17,0.0,0.0,0.0,0.0,3571.25,2026-03-15 20:15:00,UPI,settled
TXN_RZP_100464,ORD_INV_200464,UTR_HDFC_800464,7401.28,148.03,26.65,0.0,0.0,0.0,0.0,7226.6,2026-03-15 21:00:00,UPI,settled
TXN_RZP_100465,ORD_INV_200465,UTR_HDFC_800465,959.17,19.18,3.45,0.0,0.0,0.0,0.0,936.54,2026-03-15 21:45:00,NetBanking,settled
TXN_RZP_100466,ORD_INV_200466,UTR_HDFC_800466,15733.01,314.66,56.64,0.0,0.0,0.0,0.0,15361.71,2026-03-15 22:30:00,NetBanking,settled
TXN_RZP_100467,ORD_INV_200467,UTR_HDFC_800467,12343.59,246.87,44.44,0.0,0.0,0.0,0.0,12052.28,2026-03-15 23:15:00,Wallet,settled
TXN_RZP_100468,ORD_INV_200468,UTR_HDFC_800468,15394.34,307.89,55.42,0.0,0.0,0.0,0.0,15031.03,2026-03-16 00:00:00,Wallet,settled
TXN_RZP_100469,ORD_INV_200469,UTR_HDFC_800469,8771.15,175.42,31.58,0.0,0.0,0.0,0.0,8564.15,2026-03-16 00:45:00,Wallet,settled
