transaction_id,order_id,utr,ground_truth_status,ground_truth_match_id,ground_truth_exception_type,ground_truth_expected_amount,ground_truth_actual_credit,ground_truth_variance,ground_truth_root_cause
TXN_RZP_100359,ORD_INV_200359,UTR_HDFC_800359,EXCEPTION,UNRESOLVED,AMOUNT_MISMATCH,29828.63,29478.63,350.0,Settlement Bank Transfer Amount Variance
TXN_RZP_100360,ORD_INV_200360,UTR_HDFC_800360,MATCHED,UTR_HDFC_800360,NONE,33143.18,33143.18,0.0,MATCHED
TXN_RZP_100361,ORD_INV_200361,UTR_HDFC_800361,MATCHED,UTR_HDFC_800361,NONE,13833.39,13833.39,0.0,MATCHED
TXN_RZP_100362,ORD_INV_200362,UTR_HDFC_800362,MATCHED,UTR_HDFC_800362,NONE,29913.38,29913.38,0.0,MATCHED
TXN_RZP_100363,ORD_INV_200363,UTR_HDFC_800363,MATCHED,UTR_HDFC_800363,NONE,33886.38,33886.38,0.0,MATCHED
TXN_RZP_100364,ORD_INV_200364,UTR_HDFC_800364,MATCHED,UTR_HDFC_800364,NONE,42467.41,42467.41,0.0,MATCHED
TXN_RZP_100365,ORD_INV_200365,UTR_HDFC_800365,MATCHED,UTR_HDFC_800365,NONE,38401.36,38401.36,0.0,MATCHED
TXN_RZP_100366,ORD_INV_200366,UTR_HDFC_800366,MATCHED,UTR_HDFC_800366,NONE,24517.64,24517.64,0.0,MATCHED
TXN_RZP_100367,ORD_INV_200367,UTR_HDFC_800367,MATCHED,UTR_HDFC_800367,NONE,12769.42,12769.42,0.0,MATCHED
TXN_RZP_100368,ORD_INV_200368,UTR_HDFC_800368,MATCHED,UTR_HDFC_800368,NONE,39809.7,39809.7,0.0,MATCHED
TXN_RZP_100369,ORD_INV_200369,UTR_HDFC_800369,MATCHED,UTR_HDFC_800369,NONE,41601.81,41601.81,0.0,MATCHED
TXN_RZP_100370,ORD_INV_200370,UTR_HDFC_800370,MATCHED,UTR_HDFC_800370,NONE,40906.84,40906.84,0.0,MATCHED
TXN_RZP_100371,ORD_INV_200371,UTR_HDFC_800371,MATCHED,UTR_HDFC_800371,NONE,22227.38,22227.38,0.0,MATCHED
TXN_RZP_100372,ORD_INV_200372,UTR_HDFC_800372,MATCHED,UTR_HDFC_800372,NONE,16686.53,16686.53,0.0,MATCHED
TXN_RZP_100373,ORD_INV_200373,UTR_HDFC_800373,EXCEPTION,UNRESOLVED,MISSING_BANK_CREDIT,36926.69,0.0,36926.69,Bank Statement Record Omitted from Ingestion
TXN_RZP_100374,ORD_INV_200374,UTR_HDFC_800374,MATCHED,UTR_HDFC_800374,NONE,2011.62,2011.62,0.0,MATCHED
TXN_RZP_100375,ORD_INV_200375,UTR_HDFC_800375,MATCHED,UTR_HDFC_800375,NONE,19899.09,19899.09,0.0,MATCHED
TXN_RZP_100376,ORD_INV_200376,UTR_HDFC_800376,MATCHED,UTR_HDFC_800376,NONE,11499.06,11499.06,0.0,MATCHED
TXN_RZP_100377,ORD_INV_200377,UTR_HDFC_800377,MATCHED,UTR_HDFC_800377,NONE,5189.07,5189.07,0.0,Multi-item Settlement Batch Mapping
TXN_RZP_100378,ORD_INV_200378,UTR_HDFC_800378,MATCHED,UTR_HDFC_800378,NONE,5653.87,5653.87,0.0,MATCHED
TXN_RZP_100379,ORD_INV_200379,UTR_HDFC_800379,MATCHED,UTR_HDFC_800379,NONE,4882.0,4882.0,0.0,Identical Amount Disambiguation
TXN_RZP_100380,ORD_INV_200380,UTR_HDFC_800380,MATCHED,UTR_HDFC_800380,NONE,27892.61,27892.61,0.0,MATCHED
TXN_RZP_100381,ORD_INV_200381,UTR_HDFC_800381,MATCHED,UTR_HDFC_800381,NONE,13040.1,13040.1,0.0,MATCHED
TXN_RZP_100382,ORD_INV_200382,UTR_HDFC_800382,MATCHED,UTR_HDFC_800382,NONE,10829.44,10829.44,0.0,MATCHED
TXN_RZP_100383,ORD_INV_200383,UTR_HDFC_800383,MATCHED,UTR_HDFC_800383,NONE,23163.72,23163.72,0.0,MATCHED
TXN_RZP_100384,ORD_INV_200384,UTR_HDFC_800384,MATCHED,UTR_HDFC_800384,NONE,17364.06,17364.06,0.0,MATCHED
TXN_RZP_100385,ORD_INV_200385,UTR_HDFC_800385,MATCHED,UTR_HDFC_800385,NONE,43111.39,43111.39,0.0,MATCHED
TXN_RZP_100386,ORD_INV_200386,UTR_HDFC_800386,MATCHED,UTR_HDFC_800386,NONE,34718.26,34718.26,0.0,MATCHED
TXN_RZP_100387,ORD_INV_200387,UTR_HDFC_800387,MATCHED,UTR_HDFC_800387,NONE,33976.32,33976.32,0.0,MATCHED
TXN_RZP_100388,ORD_INV_200388,UNKNOWN,EXCEPTION,UNRESOLVED,UNKNOWN,15700.66,15580.66,120.0,Ambiguous Entry Requiring Manual Human Review
TXN_RZP_100389,ORD_INV_200389,UTR_HDFC_800389,MATCHED,UTR_HDFC_800389,NONE,43101.79,43101.79,0.0,MATCHED
TXN_RZP_100390,ORD_INV_200390,UTR_HDFC_800390,MATCHED,UTR_HDFC_800390,NONE,3092.69,3092.69,0.0,MATCHED
TXN_RZP_100391,ORD_INV_200391,UTR_HDFC_800391,MATCHED,UTR_HDFC_800391,NONE,9130.36,9130.36,0.0,MATCHED
TXN_RZP_100392,ORD_INV_200392,UTR_HDFC_800392,MATCHED,UTR_HDFC_800392,NONE,41033.22,41033.22,0.0,MATCHED
TXN_RZP_100393,ORD_INV_200393,UTR_HDFC_800393,MATCHED,UTR_HDFC_800393,NONE,11385.27,11385.27,0.0,MATCHED
TXN_RZP_100394,ORD_INV_200394,UTR_HDFC_800394,MATCHED,UTR_HDFC_800394,NONE,37927.76,37927.76,0.0,MATCHED
TXN_RZP_100395,ORD_INV_200395,UTR_HDFC_800395,MATCHED,UTR_HDFC_800395,NONE,5768.38,5768.38,0.0,MATCHED
TXN_RZP_100396,ORD_INV_200396,UTR_HDFC_800396,MATCHED,UTR_HDFC_800396,NONE,32747.18,32747.18,0.0,MATCHED
TXN_RZP_100397,ORD_INV_200397,UTR_HDFC_800397,MATCHED,UTR_HDFC_800397,NONE,21974.34,21974.34,0.0,MATCHED
TXN_RZP_100398,ORD_INV_200398,UTR_HDFC_800398,MATCHED,UTR_HDFC_800398,NONE,35268.79,35268.79,0.0,MATCHED
TXN_RZP_100399,ORD_INV_200399,UTR_HDFC_800399,MATCHED,UTR_HDFC_800399,NONE,26606.45,26606.45,0.0,MATCHED
TXN_RZP_100400,ORD_INV_200400,UTR_HDFC_800400,MATCHED,UTR_HDFC_800400,NONE,14345.36,14345.36,0.0,MATCHED
TXN_RZP_100401,ORD_INV_200401,UTR_HDFC_800401,MATCHED,UTR_HDFC_800401,NONE,13703.81,13703.81,0.0,MATCHED
TXN_RZP_100402,ORD_INV_200402,UTR_HDFC_800402,MATCHED,UTR_HDFC_800402,NONE,30412.91,30412.91,0.0,MATCHED
TXN_RZP_100403,ORD_INV_200403,UTR_HDFC_800403,MATCHED,UTR_HDFC_800403,NONE,32028.12,32028.12,0.0,MATCHED
TXN_RZP_100404,ORD_INV_200404,UTR_HDFC_800404,MATCHED,UTR_HDFC_800404,NONE,12311.33,12311.33,0.0,MATCHED
TXN_RZP_100405,ORD_INV_200405,UTR_HDFC_800405,MATCHED,UTR_HDFC_800405,NONE,16180.74,16180.74,0.0,MATCHED
TXN_RZP_100406,ORD_INV_200406,UTR_HDFC_800406,MATCHED,UTR_HDFC_800406,NONE,37340.55,37340.55,0.0,MATCHED
TXN_RZP_100407,ORD_INV_200407,UTR_HDFC_800407,MATCHED,UTR_HDFC_800407,NONE,3272.86,3272.86,0.0,MATCHED
TXN_RZP_100408,ORD_INV_200408,UTR_HDFC_800408,MATCHED,UTR_HDFC_800408,NONE,41734.96,41734.96,0.0,MATCHED
TXN_RZP_100409,ORD_INV_200409,UTR_HDFC_800409,MATCHED,UTR_HDFC_800409,NONE,29946.31,29946.31,0.0,MATCHED
TXN_RZP_100410,ORD_INV_200410,UTR_HDFC_800410,MATCHED,UTR_HDFC_800410,NONE,33609.37,33609.37,0.0,MATCHED
TXN_RZP_100411,ORD_INV_200411,UTR_HDFC_800411,MATCHED,UTR_HDFC_800411,NONE,17694.54,17694.54,0.0,MATCHED
TXN_RZP_100412,ORD_INV_200412,UTR_HDFC_800412,MATCHED,UTR_HDFC_800412,NONE,1471.46,1471.46,0.0,T+1 Settlement Window Drift
TXN_RZP_100413,ORD_INV_200413,UTR_HDFC_800413,MATCHED,UTR_HDFC_800413,NONE,40168.78,40168.78,0.0,T+2 Banking Cycle Delay
TXN_RZP_100414,ORD_INV_200414,UTR_HDFC_800412,EXCEPTION,UNRESOLVED,DUPLICATE_UTR,31035.15,31035.15,0.0,Duplicate UTR Reference Detected
TXN_RZP_100415,ORD_INV_200415,UTR_HDFC_800415,MATCHED,UTR_HDFC_800415,NONE,30596.71,30596.71,0.0,MATCHED
TXN_RZP_100416,ORD_INV_200416,UTR_HDFC_800416,MATCHED,UTR_HDFC_800416,NONE,6258.98,6258.98,0.0,MATCHED
TXN_RZP_100417,ORD_INV_200417,UTR_HDFC_800417,MATCHED,UTR_HDFC_800417,NONE,39520.79,39520.79,0.0,MATCHED
TXN_RZP_100418,ORD_INV_200418,UTR_HDFC_800418,MATCHED,UTR_HDFC_800418,NONE,29457.06,29457.06,0.0,MATCHED
TXN_RZP_100419,ORD_INV_200419,UTR_HDFC_800419,MATCHED,UTR_HDFC_800419,NONE,39200.47,39200.47,0.0,MATCHED
TXN_RZP_100420,ORD_INV_200420,UTR_HDFC_800420,MATCHED,UTR_HDFC_800420,NONE,22521.58,22521.58,0.0,MATCHED
TXN_RZP_100421,ORD_INV_200421,UTR_HDFC_800421,MATCHED,UTR_HDFC_800421,NONE,10662.55,10662.55,0.0,MATCHED
TXN_RZP_100422,ORD_INV_200422,UTR_HDFC_800422,MATCHED,UTR_HDFC_800422,NONE,24495.01,24495.01,0.0,MATCHED
TXN_RZP_100423,ORD_INV_200423,UTR_HDFC_800423,MATCHED,UTR_HDFC_800423,NONE,27020.4,27020.4,0.0,MATCHED
TXN_RZP_100424,ORD_INV_200424,UTR_HDFC_800424,MATCHED,UTR_HDFC_800424,NONE,17700.02,17700.02,0.0,MATCHED
TXN_RZP_100425,ORD_INV_200425,UTR_HDFC_800425,MATCHED,UTR_HDFC_800425,NONE,33874.45,33874.45,0.0,MATCHED
TXN_RZP_100426,ORD_INV_200426,UTR_HDFC_800426,MATCHED,UTR_HDFC_800426,NONE,42733.86,42733.86,0.0,MATCHED
TXN_RZP_100427,ORD_INV_200427,UTR_HDFC_800427,MATCHED,UTR_HDFC_800427,NONE,29991.95,29991.95,0.0,MATCHED
TXN_RZP_100428,ORD_INV_200428,UTR_HDFC_800428,MATCHED,UTR_HDFC_800428,NONE,33814.15,33814.15,0.0,MATCHED
TXN_RZP_100429,ORD_INV_200429,UTR_HDFC_800429,MATCHED,UTR_HDFC_800429,NONE,36587.27,36587.27,0.0,MATCHED
TXN_RZP_100430,ORD_INV_200430,UTR_HDFC_800430,MATCHED,UTR_HDFC_800430,NONE,7520.17,7520.17,0.0,MATCHED
TXN_RZP_100431,ORD_INV_200431,UTR_HDFC_800431,MATCHED,UTR_HDFC_800431,NONE,41648.46,41648.46,0.0,MATCHED
TXN_RZP_100432,ORD_INV_200432,UTR_HDFC_800432,MATCHED,UTR_HDFC_800432,NONE,11267.2,11267.2,0.0,MATCHED
TXN_RZP_100433,ORD_INV_200432,UTR_HDFC_800433,EXCEPTION,UNRESOLVED,DUPLICATE_TRANSACTION,27590.37,27590.37,0.0,Duplicate Transaction Capture
TXN_RZP_100434,ORD_INV_200434,UTR_HDFC_800434,MATCHED,UTR_HDFC_800434,NONE,22252.05,22252.05,0.0,MATCHED
TXN_RZP_100435,ORD_INV_200435,UTR_HDFC_800435,MATCHED,UTR_HDFC_800435,NONE,7805.45,7805.45,0.0,MATCHED
TXN_RZP_100436,ORD_INV_200436,UTR_HDFC_800436,MATCHED,UTR_HDFC_800436,NONE,37072.89,37072.89,0.0,MATCHED
TXN_RZP_100437,ORD_INV_200437,UTR_HDFC_800437,MATCHED,UTR_HDFC_800437,NONE,3882.75,3882.75,0.0,MATCHED
TXN_RZP_100438,ORD_INV_200438,UTR_HDFC_800438,MATCHED,UTR_HDFC_800438,NONE,33778.29,33778.29,0.0,MATCHED
TXN_RZP_100439,ORD_INV_200439,UTR_HDFC_800439,MATCHED,UTR_HDFC_800439,NONE,22054.33,22054.33,0.0,MATCHED
TXN_RZP_100440,ORD_INV_200440,UTR_HDFC_800440,MATCHED,UTR_HDFC_800440,NONE,21396.33,21396.33,0.0,MATCHED
TXN_RZP_100441,ORD_INV_200441,UTR_HDFC_800441,MATCHED,UTR_HDFC_800441,NONE,3523.09,3523.09,0.0,MATCHED
TXN_RZP_100442,ORD_INV_200442,UTR_HDFC_800442,MATCHED,UTR_HDFC_800442,NONE,18461.29,18461.29,0.0,MATCHED
TXN_RZP_100443,ORD_INV_200443,UTR_HDFC_800443,MATCHED,UTR_HDFC_800443,NONE,26789.85,26789.85,0.0,MATCHED
TXN_RZP_100444,ORD_INV_200444,UTR_HDFC_800444,MATCHED,UTR_HDFC_800444,NONE,42864.4,42864.4,0.0,MATCHED
TXN_RZP_100445,ORD_INV_200445,UTR_HDFC_800445,EXCEPTION,UNRESOLVED,PARTIAL_REFUND,14254.0,9874.44,4379.56,Partial Customer Refund Deducted
TXN_RZP_100446,ORD_INV_200446,UTR_HDFC_800446,MATCHED,UTR_HDFC_800446,NONE,19942.44,19942.44,0.0,MATCHED
TXN_RZP_100447,ORD_INV_200447,UTR_HDFC_800447,MATCHED,UTR_HDFC_800447,NONE,12993.9,12993.9,0.0,MATCHED
TXN_RZP_100448,ORD_INV_200448,UTR_HDFC_800448,MATCHED,UTR_HDFC_800448,NONE,11165.39,11165.39,0.0,MATCHED
TXN_RZP_100449,ORD_INV_200449,UTR_HDFC_800449,MATCHED,UTR_HDFC_800449,NONE,8617.8,8617.8,0.0,MATCHED
TXN_RZP_100450,ORD_INV_200450,UTR_HDFC_800450,MATCHED,UTR_HDFC_800450,NONE,22085.8,22085.8,0.0,MATCHED
TXN_RZP_100451,ORD_INV_200451,UTR_HDFC_800451,MATCHED,UTR_HDFC_800451,NONE,4267.55,4267.55,0.0,MATCHED
TXN_RZP_100452,ORD_INV_200452,UTR_HDFC_800452,MATCHED,UTR_HDFC_800452,NONE,42485.66,42485.66,0.0,MATCHED
TXN_RZP_100453,ORD_INV_200453,UTR_HDFC_800453,MATCHED,UTR_HDFC_800453,NONE,2463.06,2463.06,0.0,MATCHED
TXN_RZP_100454,ORD_INV_200454,UTR_HDFC_800454,MATCHED,UTR_HDFC_800454,NONE,12799.31,12799.31,0.0,MATCHED
TXN_RZP_100455,ORD_INV_200455,UTR_HDFC_800455,MATCHED,UTR_HDFC_800455,NONE,6180.81,6180.81,0.0,MATCHED
TXN_RZP_100456,ORD_INV_200456,UTR_HDFC_800456,EXCEPTION,UNRESOLVED,FULL_REFUND,16295.24,0.0,16295.24,Full Order Cancellation & Refund
TXN_RZP_100457,ORD_INV_200457,UTR_HDFC_800457,MATCHED,UTR_HDFC_800457,NONE,16146.43,16146.43,0.0,MATCHED
TXN_RZP_100458,ORD_INV_200458,UTR_HDFC_800458,MATCHED,UTR_HDFC_800458,NONE,22325.4,22325.4,0.0,MATCHED
TXN_RZP_100459,ORD_INV_200459,UTR_HDFC_800459,MATCHED,UTR_HDFC_800459,NONE,5950.98,5950.98,0.0,MATCHED
TXN_RZP_100460,ORD_INV_200460,UTR_HDFC_800460,MATCHED,UTR_HDFC_800460,NONE,34996.29,34996.29,0.0,MATCHED
TXN_RZP_100461,ORD_INV_200461,UTR_HDFC_800461,MATCHED,UTR_HDFC_800461,NONE,33255.4,33255.4,0.0,MATCHED
TXN_RZP_100462,ORD_INV_200462,UTR_HDFC_800462,MATCHED,UTR_HDFC_800462,NONE,22143.27,22143.27,0.0,MATCHED
TXN_RZP_100463,ORD_INV_200463,UTR_HDFC_800463,MATCHED,UTR_HDFC_800463,NONE,31451.68,31451.68,0.0,MATCHED
TXN_RZP_100464,ORD_INV_200464,UTR_HDFC_800464,MATCHED,UTR_HDFC_800464,NONE,6835.0,6835.0,0.0,MATCHED
TXN_RZP_100465,ORD_INV_200465,UTR_HDFC_800465,MATCHED,UTR_HDFC_800465,NONE,40945.93,40945.93,0.0,MATCHED
TXN_RZP_100466,ORD_INV_200466,UTR_HDFC_800466,MATCHED,UTR_HDFC_800466,NONE,43528.88,43528.88,0.0,MATCHED
TXN_RZP_100467,ORD_INV_200467,UTR_HDFC_800467,MATCHED,UTR_HDFC_800467,NONE,22458.77,22458.77,0.0,MATCHED
TXN_RZP_100468,ORD_INV_200468,UTR_HDFC_800468,MATCHED,UTR_HDFC_800468,NONE,31240.15,31240.15,0.0,MATCHED
TXN_RZP_100469,ORD_INV_200469,UTR_HDFC_800469,MATCHED,UTR_HDFC_800469,NONE,16400.77,16400.77,0.0,MATCHED
TXN_RZP_100470,ORD_INV_200470,UTR_HDFC_800470,MATCHED,UTR_HDFC_800470,NONE,35077.27,35077.27,0.0,MATCHED
TXN_RZP_100471,ORD_INV_200471,UTR_HDFC_800471,MATCHED,UTR_HDFC_800471,NONE,11917.87,11917.87,0.0,MATCHED
TXN_RZP_100472,ORD_INV_200472,UTR_HDFC_800472,MATCHED,UTR_HDFC_800472,NONE,31792.09,31792.09,0.0,MATCHED
TXN_RZP_100473,ORD_INV_200473,UTR_HDFC_800473,MATCHED,UTR_HDFC_800473,NONE,23196.3,23196.3,0.0,MATCHED
TXN_RZP_100474,ORD_INV_200474,UTR_HDFC_800474,MATCHED,UTR_HDFC_800474,NONE,36163.11,36163.11,0.0,MATCHED
TXN_RZP_100475,ORD_INV_200475,UTR_HDFC_800475,MATCHED,UTR_HDFC_800475,NONE,8659.22,8659.22,0.0,MATCHED
TXN_RZP_100476,ORD_INV_200476,UTR_HDFC_800476,MATCHED,UTR_HDFC_800476,NONE,6943.58,6943.58,0.0,MATCHED
TXN_RZP_100477,ORD_INV_200477,UTR_HDFC_800477,MATCHED,UTR_HDFC_800477,NONE,38393.32,38393.32,0.0,MATCHED
TXN_RZP_100478,ORD_INV_200478,UTR_HDFC_800478,MATCHED,UTR_HDFC_800478,NONE,24794.3,24794.3,0.0,MATCHED
TXN_RZP_100479,ORD_INV_200479,UTR_HDFC_800479,MATCHED,UTR_HDFC_800479,NONE,14020.18,14020.18,0.0,MATCHED
TXN_RZP_100480,ORD_INV_200480,UTR_HDFC_800480,MATCHED,UTR_HDFC_800480,NONE,24157.21,24157.21,0.0,MATCHED
TXN_RZP_100481,ORD_INV_200481,UTR_HDFC_800481,MATCHED,UTR_HDFC_800481,NONE,8723.75,8723.75,0.0,MATCHED
TXN_RZP_100482,ORD_INV_200482,UTR_HDFC_800482,MATCHED,UTR_HDFC_800482,NONE,10145.09,10145.09,0.0,MATCHED
TXN_RZP_100483,ORD_INV_200483,UTR_HDFC_800483,MATCHED,UTR_HDFC_800483,NONE,30433.62,30433.62,0.0,MATCHED
TXN_RZP_100484,ORD_INV_200484,UTR_HDFC_800484,MATCHED,UTR_HDFC_800484,NONE,15548.25,15548.25,0.0,MATCHED
TXN_RZP_100485,ORD_INV_200485,UTR_HDFC_800485,MATCHED,UTR_HDFC_800485,NONE,25343.19,25343.19,0.0,MATCHED
TXN_RZP_100486,ORD_INV_200486,UTR_HDFC_800486,MATCHED,UTR_HDFC_800486,NONE,36019.93,36019.93,0.0,MATCHED
TXN_RZP_100487,ORD_INV_200487,UTR_HDFC_800487,MATCHED,UTR_HDFC_800487,NONE,12881.35,12881.35,0.0,MATCHED
TXN_RZP_100488,ORD_INV_200488,UTR_HDFC_800488,MATCHED,UTR_HDFC_800488,NONE,28939.67,28939.67,0.0,MATCHED
TXN_RZP_100489,ORD_INV_200489,UTR_HDFC_800489,MATCHED,UTR_HDFC_800489,NONE,36437.34,36437.34,0.0,MATCHED
TXN_RZP_100490,ORD_INV_200490,UTR_HDFC_800490,EXCEPTION,UNRESOLVED,CHARGEBACK_RESERVE,6326.34,5926.34,400.0,Unmapped Chargeback Reserve Holdback
TXN_RZP_100491,ORD_INV_200491,UTR_HDFC_800491,MATCHED,UTR_HDFC_800491,NONE,10912.0,10912.0,0.0,MATCHED
TXN_RZP_100492,ORD_INV_200492,UTR_HDFC_800492,MATCHED,UTR_HDFC_800492,NONE,2630.16,2630.16,0.0,MATCHED
TXN_RZP_100493,ORD_INV_200493,UTR_HDFC_800493,MATCHED,UTR_HDFC_800493,NONE,4725.12,4725.12,0.0,MATCHED
TXN_RZP_100494,ORD_INV_200494,UTR_HDFC_800494,MATCHED,UTR_HDFC_800494,NONE,18081.38,18081.38,0.0,MATCHED
TXN_RZP_100495,ORD_INV_200495,UTR_HDFC_800495,MATCHED,UTR_HDFC_800495,NONE,33296.63,33296.63,0.0,MATCHED
TXN_RZP_100496,ORD_INV_200496,UTR_HDFC_800496,MATCHED,UTR_HDFC_800496,NONE,28500.47,28500.47,0.0,MATCHED
TXN_RZP_100497,ORD_INV_200497,UTR_HDFC_800497,MATCHED,UTR_HDFC_800497,NONE,23672.38,23672.38,0.0,MATCHED
TXN_RZP_100498,ORD_INV_200498,UTR_HDFC_800498,MATCHED,UTR_HDFC_800498,NONE,38804.33,38804.33,0.0,MATCHED
TXN_RZP_100499,ORD_INV_200499,UTR_HDFC_800499,MATCHED,UTR_HDFC_800499,NONE,34693.87,34693.87,0.0,MATCHED
