transaction_id,order_id,utr,gross_amount,mdr_amount,gst_on_mdr,tds_amount,refund_amount,chargeback_amount,other_deductions,expected_settlement,settlement_date,payment_method,status
TXN_RZP_100313,ORD_INV_200313,UTR_HDFC_800313,23877.61,477.55,85.96,0.0,0.0,0.0,0.0,23314.1,2026-03-11 03:45:00,Wallet,settled
TXN_RZP_100314,ORD_INV_200314,UTR_HDFC_800314,17998.51,359.97,64.79,0.0,0.0,0.0,0.0,17573.75,2026-03-11 04:30:00,UPI,settled
TXN_RZP_100315,ORD_INV_200315,UTR_HDFC_800315,9477.49,189.55,34.12,0.0,0.0,0.0,0.0,9253.82,2026-03-11 05:15:00,UPI,settled
TXN_RZP_100316,ORD_INV_200316,UTR_HDFC_800316,13273.81,265.48,47.79,0.0,0.0,0.0,0.0,12960.54,2026-03-11 06:00:00,Credit Card,settled
TXN_RZP_100317,ORD_INV_200317,UTR_HDFC_800317,33704.18,674.08,121.33,0.0,0.0,0.0,0.0,32908.77,2026-03-11 06:45:00,UPI,settled
TXN_RZP_100318,ORD_INV_200318,UTR_HDFC_800318,24129.8,482.6,86.87,0.0,0.0,0.0,0.0,23560.33,2026-03-11 07:30:00,Credit Card,settled
TXN_RZP_100319,ORD_INV_200319,UTR_HDFC_800319,3568.17,71.36,12.84,0.0,0.0,0.0,0.0,3483.97,2026-03-11 08:15:00,Wallet,settled
TXN_RZP_100320,ORD_INV_200320,UTR_HDFC_800320,20878.03,417.56,75.16,0.0,0.0,0.0,0.0,20385.31,2026-03-11 09:00:00,NetBanking,settled
TXN_RZP_100321,ORD_INV_200321,UTR_HDFC_800321,25952.3,519.05,93.43,0.0,0.0,0.0,0.0,25339.82,2026-03-11 09:45:00,Debit Card,settled
TXN_RZP_100322,ORD_INV_200322,UTR_HDFC_800322,18434.69,368.69,66.36,0.0,0.0,0.0,0.0,17999.64,2026-03-11 10:30:00,Debit Card,settled
TXN_RZP_100323,ORD_INV_200323,UTR_HDFC_800323,37499.96,750.0,135.0,0.0,0.0,0.0,0.0,36614.96,2026-03-11 11:15:00,Credit Card,settled
TXN_RZP_100324,ORD_INV_200324,UTR_HDFC_800324,38056.23,761.12,137.0,0.0,0.0,0.0,0.0,37158.11,2026-03-11 12:00:00,UPI,settled
TXN_RZP_100325,ORD_INV_200325,UTR_HDFC_800325,23744.93,474.9,85.48,0.0,0.0,0.0,0.0,23184.55,2026-03-11 12:45:00,NetBanking,settled
TXN_RZP_100326,ORD_INV_200326,UTR_HDFC_800326,10243.19,204.86,36.87,0.0,0.0,0.0,0.0,10001.46,2026-03-11 13:30:00,Debit Card,settled
TXN_RZP_100327,ORD_INV_200327,UTR_HDFC_800327,24041.51,480.83,86.55,0.0,0.0,0.0,0.0,23474.13,2026-03-11 14:15:00,UPI,settled
TXN_RZP_100328,ORD_INV_200328,UTR_HDFC_800328,32827.48,656.55,118.18,0.0,0.0,0.0,0.0,32052.75,2026-03-11 15:00:00,Debit Card,settled
TXN_RZP_100329,ORD_INV_200329,UTR_HDFC_800329,6888.73,137.77,24.8,0.0,0.0,0.0,0.0,6726.16,2026-03-11 15:45:00,Credit Card,settled
TXN_RZP_100330,ORD_INV_200330,UTR_HDFC_800330,34293.61,685.87,123.46,0.0,0.0,0.0,0.0,33484.28,2026-03-11 16:30:00,Credit Card,settled
TXN_RZP_100331,ORD_INV_200331,UTR_HDFC_800331,21065.5,421.31,75.84,0.0,0.0,0.0,0.0,20568.35,2026-03-11 17:15:00,Credit Card,settled
TXN_RZP_100332,ORD_INV_200332,UTR_HDFC_800332,30762.61,615.25,110.75,0.0,0.0,0.0,0.0,30036.61,2026-03-11 18:00:00,Wallet,settled
TXN_RZP_100333,ORD_INV_200333,UTR_HDFC_800333,38938.62,778.77,140.18,0.0,0.0,0.0,0.0,38019.67,2026-03-11 18:45:00,Wallet,settled
TXN_RZP_100334,ORD_INV_200334,UTR_HDFC_800334,3398.98,67.98,12.24,0.0,0.0,0.0,0.0,3318.76,2026-03-11 19:30:00,Credit Card,settled
TXN_RZP_100335,ORD_INV_200335,UTR_HDFC_800335,26756.89,535.14,96.33,0.0,0.0,0.0,0.0,26125.42,2026-03-11 20:15:00,Debit Card,settled
TXN_RZP_100336,ORD_INV_200336,UTR_HDFC_800336,14209.71,284.19,51.15,0.0,0.0,0.0,0.0,13874.37,2026-03-11 21:00:00,Wallet,settled
TXN_RZP_100337,ORD_INV_200337,UTR_HDFC_800337,16814.13,336.28,60.53,0.0,0.0,0.0,0.0,16417.32,2026-03-11 21:45:00,UPI,settled
TXN_RZP_100338,ORD_INV_200338,UTR_HDFC_800338,27810.12,556.2,100.12,0.0,0.0,0.0,0.0,27153.8,2026-03-11 22:30:00,UPI,settled
TXN_RZP_100339,ORD_INV_200339,UTR_HDFC_800339,26261.71,525.23,94.54,0.0,0.0,0.0,0.0,25641.94,2026-03-11 23:15:00,NetBanking,settled
TXN_RZP_100340,ORD_INV_200340,UTR_HDFC_800340,14706.17,294.12,52.94,0.0,0.0,0.0,0.0,14359.11,2026-03-12 00:00:00,NetBanking,settled
TXN_RZP_100341,ORD_INV_200341,UTR_HDFC_800341,43112.3,862.25,155.21,0.0,0.0,0.0,0.0,42094.84,2026-03-12 00:45:00,Wallet,settled
TXN_RZP_100342,ORD_INV_200342,UTR_HDFC_800342,44213.52,884.27,159.17,0.0,0.0,0.0,0.0,43170.08,2026-03-12 01:30:00,UPI,settled
TXN_RZP_100343,ORD_INV_200343,UTR_HDFC_800343,2097.7,41.95,7.55,0.0,0.0,0.0,0.0,2048.2,2026-03-12 02:15:00,Wallet,settled
TXN_RZP_100344,ORD_INV_200344,UTR_HDFC_800344,16598.04,331.96,59.75,0.0,0.0,0.0,0.0,16206.33,2026-03-12 03:00:00,NetBanking,settled
TXN_RZP_100345,ORD_INV_200345,UTR_HDFC_800345,34929.85,698.6,125.75,0.0,0.0,0.0,0.0,34105.5,2026-03-12 03:45:00,NetBanking,settled
TXN_RZP_100346,ORD_INV_200346,UTR_HDFC_800346,3292.96,65.86,11.85,0.0,0.0,0.0,0.0,3215.25,2026-03-12 04:30:00,UPI,settled
TXN_RZP_100347,ORD_INV_200347,UTR_HDFC_800347,13037.16,260.74,46.93,0.0,0.0,0.0,0.0,12729.49,2026-03-12 05:15:00,Wallet,settled
TXN_RZP_100348,ORD_INV_200348,UTR_HDFC_800348,3989.06,79.78,14.36,0.0,0.0,0.0,0.0,3894.92,2026-03-12 06:00:00,Credit Card,settled
TXN_RZP_100349,ORD_INV_200349,UTR_HDFC_800349,43557.65,871.15,156.81,0.0,0.0,0.0,0.0,42529.69,2026-03-12 06:45:00,Debit Card,settled
TXN_RZP_100350,ORD_INV_200350,UTR_HDFC_800350,14172.83,283.46,51.02,0.0,0.0,0.0,0.0,13838.35,2026-03-12 07:30:00,Credit Card,settled
TXN_RZP_100351,ORD_INV_200351,UTR_HDFC_800351,30270.7,605.41,108.97,0.0,0.0,0.0,0.0,29556.32,2026-03-12 08:15:00,Debit Card,settled
TXN_RZP_100352,ORD_INV_200352,UTR_HDFC_800352,23054.01,461.08,82.99,0.0,0.0,0.0,0.0,22509.94,2026-03-12 09:00:00,UPI,settled
TXN_RZP_100353,ORD_INV_200353,UTR_HDFC_800353,8398.74,167.97,30.23,0.0,0.0,0.0,0.0,8200.54,2026-03-12 09:45:00,Debit Card,settled
TXN_RZP_100354,ORD_INV_200354,UTR_HDFC_800354,8923.03,178.46,32.12,0.0,0.0,0.0,0.0,8712.45,2026-03-12 10:30:00,Debit Card,settled
TXN_RZP_100355,ORD_INV_200355,UTR_HDFC_800355,13557.12,271.14,48.81,0.0,0.0,0.0,0.0,13237.17,2026-03-12 11:15:00,Credit Card,settled
TXN_RZP_100356,ORD_INV_200356,UTR_HDFC_800356,29905.14,598.1,107.66,0.0,0.0,0.0,0.0,29199.38,2026-03-12 12:00:00,Wallet,settled
TXN_RZP_100357,ORD_INV_200357,UTR_HDFC_800357,7237.39,144.75,26.06,0.0,0.0,0.0,0.0,7066.58,2026-03-12 12:45:00,Credit Card,settled
TXN_RZP_100358,ORD_INV_200358,UTR_HDFC_800358,32550.82,651.02,117.18,0.0,0.0,0.0,0.0,31782.62,2026-03-12 13:30:00,Wallet,settled
TXN_RZP_100359,ORD_INV_200359,UTR_HDFC_800359,30549.6,610.99,109.98,0.0,0.0,0.0,0.0,29828.63,2026-03-12 14:15:00,NetBanking,settled
TXN_RZP_100360,ORD_INV_200360,UTR_HDFC_800360,33944.27,678.89,122.2,0.0,0.0,0.0,0.0,33143.18,2026-03-12 15:00:00,NetBanking,settled
TXN_RZP_100361,ORD_INV_200361,UTR_HDFC_800361,14167.74,283.35,51.0,0.0,0.0,0.0,0.0,13833.39,2026-03-12 15:45:00,Credit Card,settled
TXN_RZP_100362,ORD_INV_200362,UTR_HDFC_800362,30636.4,612.73,110.29,0.0,0.0,0.0,0.0,29913.38,2026-03-12 16:30:00,Credit Card,settled
TXN_RZP_100363,ORD_INV_200363,UTR_HDFC_800363,34705.43,694.11,124.94,0.0,0.0,0.0,0.0,33886.38,2026-03-12 17:15:00,NetBanking,settled
TXN_RZP_100364,ORD_INV_200364,UTR_HDFC_800364,43493.87,869.88,156.58,0.0,0.0,0.0,0.0,42467.41,2026-03-12 18:00:00,Wallet,settled
TXN_RZP_100365,ORD_INV_200365,UTR_HDFC_800365,39329.54,786.59,141.59,0.0,0.0,0.0,0.0,38401.36,2026-03-12 18:45:00,Wallet,settled
TXN_RZP_100366,ORD_INV_200366,UTR_HDFC_800366,25110.24,502.2,90.4,0.0,0.0,0.0,0.0,24517.64,2026-03-12 19:30:00,NetBanking,settled
TXN_RZP_100367,ORD_INV_200367,UTR_HDFC_800367,13078.06,261.56,47.08,0.0,0.0,0.0,0.0,12769.42,2026-03-12 20:15:00,Wallet,settled
TXN_RZP_100368,ORD_INV_200368,UTR_HDFC_800368,40771.92,815.44,146.78,0.0,0.0,0.0,0.0,39809.7,2026-03-12 21:00:00,Debit Card,settled
TXN_RZP_100369,ORD_INV_200369,UTR_HDFC_800369,42607.35,852.15,153.39,0.0,0.0,0.0,0.0,41601.81,2026-03-12 21:45:00,NetBanking,settled
TXN_RZP_100370,ORD_INV_200370,UTR_HDFC_800370,41895.57,837.91,150.82,0.0,0.0,0.0,0.0,40906.84,2026-03-12 22:30:00,NetBanking,settled
TXN_RZP_100371,ORD_INV_200371,UTR_HDFC_800371,22764.62,455.29,81.95,0.0,0.0,0.0,0.0,22227.38,2026-03-12 23:15:00,UPI,settled
TXN_RZP_100372,ORD_INV_200372,UTR_HDFC_800372,17089.85,341.8,61.52,0.0,0.0,0.0,0.0,16686.53,2026-03-13 00:00:00,NetBanking,settled
TXN_RZP_100373,ORD_INV_200373,UTR_HDFC_800373,37819.22,756.38,136.15,0.0,0.0,0.0,0.0,36926.69,2026-03-13 00:45:00,Debit Card,pending
TXN_RZP_100374,ORD_INV_200374,UTR_HDFC_800374,2060.24,41.2,7.42,0.0,0.0,0.0,0.0,2011.62,2026-03-13 01:30:00,Credit Card,settled
TXN_RZP_100375,ORD_INV_200375,UTR_HDFC_800375,20380.06,407.6,73.37,0.0,0.0,0.0,0.0,19899.09,2026-03-13 02:15:00,Credit Card,settled
TXN_RZP_100376,ORD_INV_200376,UTR_HDFC_800376,11777.0,235.54,42.4,0.0,0.0,0.0,0.0,11499.06,2026-03-13 03:00:00,UPI,settled
TXN_RZP_100377,ORD_INV_200377,UTR_HDFC_800377,5314.49,106.29,19.13,0.0,0.0,0.0,0.0,5189.07,2026-03-13 03:45:00,Wallet,settled
TXN_RZP_100378,ORD_INV_200378,UTR_HDFC_800378,5790.53,115.81,20.85,0.0,0.0,0.0,0.0,5653.87,2026-03-13 04:30:00,Credit Card,settled
TXN_RZP_100379,ORD_INV_200379,UTR_HDFC_800379,5000.0,100.0,18.0,0.0,0.0,0.0,0.0,4882.0,2026-03-13 05:15:00,NetBanking,settled
TXN_RZP_100380,ORD_INV_200380,UTR_HDFC_800380,28566.79,571.34,102.84,0.0,0.0,0.0,0.0,27892.61,2026-03-13 06:00:00,Wallet,settled
TXN_RZP_100381,ORD_INV_200381,UTR_HDFC_800381,13355.29,267.11,48.08,0.0,0.0,0.0,0.0,13040.1,2026-03-13 06:45:00,Credit Card,settled
TXN_RZP_100382,ORD_INV_200382,UTR_HDFC_800382,11091.19,221.82,39.93,0.0,0.0,0.0,0.0,10829.44,2026-03-13 07:30:00,Wallet,settled
TXN_RZP_100383,ORD_INV_200383,UTR_HDFC_800383,23723.59,474.47,85.4,0.0,0.0,0.0,0.0,23163.72,2026-03-13 08:15:00,Credit Card,settled
TXN_RZP_100384,ORD_INV_200384,UTR_HDFC_800384,17783.76,355.68,64.02,0.0,0.0,0.0,0.0,17364.06,2026-03-13 09:00:00,UPI,settled
TXN_RZP_100385,ORD_INV_200385,UTR_HDFC_800385,44153.41,883.07,158.95,0.0,0.0,0.0,0.0,43111.39,2026-03-13 09:45:00,UPI,settled
TXN_RZP_100386,ORD_INV_200386,UTR_HDFC_800386,35557.42,711.15,128.01,0.0,0.0,0.0,0.0,34718.26,2026-03-13 10:30:00,UPI,settled
TXN_RZP_100387,ORD_INV_200387,UTR_HDFC_800387,34797.54,695.95,125.27,0.0,0.0,0.0,0.0,33976.32,2026-03-13 11:15:00,Credit Card,settled
TXN_RZP_100388,ORD_INV_200388,UNKNOWN,16080.15,321.6,57.89,0.0,0.0,0.0,0.0,15700.66,2026-03-13 12:00:00,Credit Card,settled
TXN_RZP_100389,ORD_INV_200389,UTR_HDFC_800389,44143.58,882.87,158.92,0.0,0.0,0.0,0.0,43101.79,2026-03-13 12:45:00,Credit Card,settled
TXN_RZP_100390,ORD_INV_200390,UTR_HDFC_800390,3167.44,63.35,11.4,0.0,0.0,0.0,0.0,3092.69,2026-03-13 13:30:00,Credit Card,settled
TXN_RZP_100391,ORD_INV_200391,UTR_HDFC_800391,9351.04,187.02,33.66,0.0,0.0,0.0,0.0,9130.36,2026-03-13 14:15:00,UPI,settled
TXN_RZP_100392,ORD_INV_200392,UTR_HDFC_800392,42025.01,840.5,151.29,0.0,0.0,0.0,0.0,41033.22,2026-03-13 15:00:00,UPI,settled
TXN_RZP_100393,ORD_INV_200393,UTR_HDFC_800393,11660.46,233.21,41.98,0.0,0.0,0.0,0.0,11385.27,2026-03-13 15:45:00,NetBanking,settled
TXN_RZP_100394,ORD_INV_200394,UTR_HDFC_800394,38844.49,776.89,139.84,0.0,0.0,0.0,0.0,37927.76,2026-03-13 16:30:00,Debit Card,settled
TXN_RZP_100395,ORD_INV_200395,UTR_HDFC_800395,5907.81,118.16,21.27,0.0,0.0,0.0,0.0,5768.38,2026-03-13 17:15:00,Debit Card,settled
TXN_RZP_100396,ORD_INV_200396,UTR_HDFC_800396,33538.69,670.77,120.74,0.0,0.0,0.0,0.0,32747.18,2026-03-13 18:00:00,NetBanking,settled
TXN_RZP_100397,ORD_INV_200397,UTR_HDFC_800397,22505.47,450.11,81.02,0.0,0.0,0.0,0.0,21974.34,2026-03-13 18:45:00,Debit Card,settled
TXN_RZP_100398,ORD_INV_200398,UTR_HDFC_800398,36121.26,722.43,130.04,0.0,0.0,0.0,0.0,35268.79,2026-03-13 19:30:00,Debit Card,settled
TXN_RZP_100399,ORD_INV_200399,UTR_HDFC_800399,27249.54,544.99,98.1,0.0,0.0,0.0,0.0,26606.45,2026-03-13 20:15:00,UPI,settled
TXN_RZP_100400,ORD_INV_200400,UTR_HDFC_800400,14692.09,293.84,52.89,0.0,0.0,0.0,0.0,14345.36,2026-03-13 21:00:00,Wallet,settled
TXN_RZP_100401,ORD_INV_200401,UTR_HDFC_800401,14035.04,280.7,50.53,0.0,0.0,0.0,0.0,13703.81,2026-03-13 21:45:00,Debit Card,settled
TXN_RZP_100402,ORD_INV_200402,UTR_HDFC_800402,31148.0,622.96,112.13,0.0,0.0,0.0,0.0,30412.91,2026-03-13 22:30:00,NetBanking,settled
TXN_RZP_100403,ORD_INV_200403,UTR_HDFC_800403,32802.26,656.05,118.09,0.0,0.0,0.0,0.0,32028.12,2026-03-13 23:15:00,NetBanking,settled
TXN_RZP_100404,ORD_INV_200404,UTR_HDFC_800404,12608.9,252.18,45.39,0.0,0.0,0.0,0.0,12311.33,2026-03-14 00:00:00,Wallet,settled
TXN_RZP_100405,ORD_INV_200405,UTR_HDFC_800405,16571.84,331.44,59.66,0.0,0.0,0.0,0.0,16180.74,2026-03-14 00:45:00,UPI,settled
TXN_RZP_100406,ORD_INV_200406,UTR_HDFC_800406,38243.08,764.86,137.67,0.0,0.0,0.0,0.0,37340.55,2026-03-14 01:30:00,UPI,settled
TXN_RZP_100407,ORD_INV_200407,UTR_HDFC_800407,3351.97,67.04,12.07,0.0,0.0,0.0,0.0,3272.86,2026-03-14 02:15:00,UPI,settled
TXN_RZP_100408,ORD_INV_200408,UTR_HDFC_800408,42743.71,854.87,153.88,0.0,0.0,0.0,0.0,41734.96,2026-03-14 03:00:00,Debit Card,settled
TXN_RZP_100409,ORD_INV_200409,UTR_HDFC_800409,30670.12,613.4,110.41,0.0,0.0,0.0,0.0,29946.31,2026-03-14 03:45:00,Wallet,settled
TXN_RZP_100410,ORD_INV_200410,UTR_HDFC_800410,34421.72,688.43,123.92,0.0,0.0,0.0,0.0,33609.37,2026-03-14 04:30:00,Debit Card,settled
TXN_RZP_100411,ORD_INV_200411,UTR_HDFC_800411,18122.22,362.44,65.24,0.0,0.0,0.0,0.0,17694.54,2026-03-14 05:15:00,Credit Card,settled
TXN_RZP_100412,ORD_INV_200412,UTR_HDFC_800412,1507.03,30.14,5.43,0.0,0.0,0.0,0.0,1471.46,2026-03-14 06:00:00,Credit Card,settled
TXN_RZP_100413,ORD_INV_200413,UTR_HDFC_800413,41139.67,822.79,148.1,0.0,0.0,0.0,0.0,40168.78,2026-03-14 06:45:00,NetBanking,settled
TXN_RZP_100414,ORD_INV_200414,UTR_HDFC_800412,31785.29,635.71,114.43,0.0,0.0,0.0,0.0,31035.15,2026-03-14 07:30:00,Debit Card,settled
TXN_RZP_100415,ORD_INV_200415,UTR_HDFC_800415,31336.24,626.72,112.81,0.0,0.0,0.0,0.0,30596.71,2026-03-14 08:15:00,Wallet,settled
TXN_RZP_100416,ORD_INV_200416,UTR_HDFC_800416,6410.27,128.21,23.08,0.0,0.0,0.0,0.0,6258.98,2026-03-14 09:00:00,Credit Card,settled
TXN_RZP_100417,ORD_INV_200417,UTR_HDFC_800417,40476.02,809.52,145.71,0.0,0.0,0.0,0.0,39520.79,2026-03-14 09:45:00,NetBanking,settled
TXN_RZP_100418,ORD_INV_200418,UTR_HDFC_800418,30169.05,603.38,108.61,0.0,0.0,0.0,0.0,29457.06,2026-03-14 10:30:00,UPI,settled
TXN_RZP_100419,ORD_INV_200419,UTR_HDFC_800419,40147.96,802.96,144.53,0.0,0.0,0.0,0.0,39200.47,2026-03-14 11:15:00,Wallet,settled
TXN_RZP_100420,ORD_INV_200420,UTR_HDFC_800420,23065.94,461.32,83.04,0.0,0.0,0.0,0.0,22521.58,2026-03-14 12:00:00,Credit Card,settled
TXN_RZP_100421,ORD_INV_200421,UTR_HDFC_800421,10920.27,218.41,39.31,0.0,0.0,0.0,0.0,10662.55,2026-03-14 12:45:00,Credit Card,settled
TXN_RZP_100422,ORD_INV_200422,UTR_HDFC_800422,25087.06,501.74,90.31,0.0,0.0,0.0,0.0,24495.01,2026-03-14 13:30:00,UPI,settled
TXN_RZP_100423,ORD_INV_200423,UTR_HDFC_800423,27673.49,553.47,99.62,0.0,0.0,0.0,0.0,27020.4,2026-03-14 14:15:00,NetBanking,settled
TXN_RZP_100424,ORD_INV_200424,UTR_HDFC_800424,18127.84,362.56,65.26,0.0,0.0,0.0,0.0,17700.02,2026-03-14 15:00:00,UPI,settled
TXN_RZP_100425,ORD_INV_200425,UTR_HDFC_800425,34693.2,693.86,124.89,0.0,0.0,0.0,0.0,33874.45,2026-03-14 15:45:00,Wallet,settled
TXN_RZP_100426,ORD_INV_200426,UTR_HDFC_800426,43766.76,875.34,157.56,0.0,0.0,0.0,0.0,42733.86,2026-03-14 16:30:00,UPI,settled
TXN_RZP_100427,ORD_INV_200427,UTR_HDFC_800427,30716.87,614.34,110.58,0.0,0.0,0.0,0.0,29991.95,2026-03-14 17:15:00,NetBanking,settled
TXN_RZP_100428,ORD_INV_200428,UTR_HDFC_800428,34631.45,692.63,124.67,0.0,0.0,0.0,0.0,33814.15,2026-03-14 18:00:00,Credit Card,settled
TXN_RZP_100429,ORD_INV_200429,UTR_HDFC_800429,37471.6,749.43,134.9,0.0,0.0,0.0,0.0,36587.27,2026-03-14 18:45:00,NetBanking,settled
TXN_RZP_100430,ORD_INV_200430,UTR_HDFC_800430,7701.94,154.04,27.73,0.0,0.0,0.0,0.0,7520.17,2026-03-14 19:30:00,Credit Card,settled
TXN_RZP_100431,ORD_INV_200431,UTR_HDFC_800431,42655.12,853.1,153.56,0.0,0.0,0.0,0.0,41648.46,2026-03-14 20:15:00,Credit Card,settled
TXN_RZP_100432,ORD_INV_200432,UTR_HDFC_800432,11539.53,230.79,41.54,0.0,0.0,0.0,0.0,11267.2,2026-03-14 21:00:00,Debit Card,settled
TXN_RZP_100433,ORD_INV_200432,UTR_HDFC_800433,28257.25,565.15,101.73,0.0,0.0,0.0,0.0,27590.37,2026-03-14 21:45:00,Debit Card,settled
TXN_RZP_100434,ORD_INV_200434,UTR_HDFC_800434,22789.89,455.8,82.04,0.0,0.0,0.0,0.0,22252.05,2026-03-14 22:30:00,Wallet,settled
TXN_RZP_100435,ORD_INV_200435,UTR_HDFC_800435,7994.11,159.88,28.78,0.0,0.0,0.0,0.0,7805.45,2026-03-14 23:15:00,Wallet,settled
TXN_RZP_100436,ORD_INV_200436,UTR_HDFC_800436,37968.96,759.38,136.69,0.0,0.0,0.0,0.0,37072.89,2026-03-15 00:00:00,Wallet,settled
TXN_RZP_100437,ORD_INV_200437,UTR_HDFC_800437,3976.6,79.53,14.32,0.0,0.0,0.0,0.0,3882.75,2026-03-15 00:45:00,UPI,settled
TXN_RZP_100438,ORD_INV_200438,UTR_HDFC_800438,34594.72,691.89,124.54,0.0,0.0,0.0,0.0,33778.29,2026-03-15 01:30:00,Debit Card,settled
TXN_RZP_100439,ORD_INV_200439,UTR_HDFC_800439,22587.4,451.75,81.32,0.0,0.0,0.0,0.0,22054.33,2026-03-15 02:15:00,Wallet,settled
TXN_RZP_100440,ORD_INV_200440,UTR_HDFC_800440,21913.49,438.27,78.89,0.0,0.0,0.0,0.0,21396.33,2026-03-15 03:00:00,Debit Card,settled
TXN_RZP_100441,ORD_INV_200441,UTR_HDFC_800441,3608.25,72.17,12.99,0.0,0.0,0.0,0.0,3523.09,2026-03-15 03:45:00,Debit Card,settled
TXN_RZP_100442,ORD_INV_200442,UTR_HDFC_800442,18907.51,378.15,68.07,0.0,0.0,0.0,0.0,18461.29,2026-03-15 04:30:00,Credit Card,settled
TXN_RZP_100443,ORD_INV_200443,UTR_HDFC_800443,27437.38,548.75,98.78,0.0,0.0,0.0,0.0,26789.85,2026-03-15 05:15:00,Credit Card,settled
TXN_RZP_100444,ORD_INV_200444,UTR_HDFC_800444,43900.45,878.01,158.04,0.0,0.0,0.0,0.0,42864.4,2026-03-15 06:00:00,Debit Card,settled
TXN_RZP_100445,ORD_INV_200445,UTR_HDFC_800445,14598.52,291.97,52.55,0.0,4379.56,0.0,0.0,14254.0,2026-03-15 06:45:00,Debit Card,settled
TXN_RZP_100446,ORD_INV_200446,UTR_HDFC_800446,20424.46,408.49,73.53,0.0,0.0,0.0,0.0,19942.44,2026-03-15 07:30:00,UPI,settled
TXN_RZP_100447,ORD_INV_200447,UTR_HDFC_800447,13307.97,266.16,47.91,0.0,0.0,0.0,0.0,12993.9,2026-03-15 08:15:00,UPI,settled
TXN_RZP_100448,ORD_INV_200448,UTR_HDFC_800448,11435.27,228.71,41.17,0.0,0.0,0.0,0.0,11165.39,2026-03-15 09:00:00,Wallet,settled
TXN_RZP_100449,ORD_INV_200449,UTR_HDFC_800449,8826.09,176.52,31.77,0.0,0.0,0.0,0.0,8617.8,2026-03-15 09:45:00,Debit Card,settled
TXN_RZP_100450,ORD_INV_200450,UTR_HDFC_800450,22619.62,452.39,81.43,0.0,0.0,0.0,0.0,22085.8,2026-03-15 10:30:00,NetBanking,settled
TXN_RZP_100451,ORD_INV_200451,UTR_HDFC_800451,4370.69,87.41,15.73,0.0,0.0,0.0,0.0,4267.55,2026-03-15 11:15:00,NetBanking,settled
TXN_RZP_100452,ORD_INV_200452,UTR_HDFC_800452,43512.56,870.25,156.65,0.0,0.0,0.0,0.0,42485.66,2026-03-15 12:00:00,Wallet,settled
TXN_RZP_100453,ORD_INV_200453,UTR_HDFC_800453,2522.59,50.45,9.08,0.0,0.0,0.0,0.0,2463.06,2026-03-15 12:45:00,Wallet,settled
TXN_RZP_100454,ORD_INV_200454,UTR_HDFC_800454,13108.67,262.17,47.19,0.0,0.0,0.0,0.0,12799.31,2026-03-15 13:30:00,NetBanking,settled
TXN_RZP_100455,ORD_INV_200455,UTR_HDFC_800455,6330.2,126.6,22.79,0.0,0.0,0.0,0.0,6180.81,2026-03-15 14:15:00,UPI,settled
TXN_RZP_100456,ORD_INV_200456,UTR_HDFC_800456,16689.1,333.78,60.08,0.0,16689.1,0.0,0.0,16295.24,2026-03-15 15:00:00,Debit Card,pending
TXN_RZP_100457,ORD_INV_200457,UTR_HDFC_800457,16536.69,330.73,59.53,0.0,0.0,0.0,0.0,16146.43,2026-03-15 15:45:00,UPI,settled
TXN_RZP_100458,ORD_INV_200458,UTR_HDFC_800458,22865.01,457.3,82.31,0.0,0.0,0.0,0.0,22325.4,2026-03-15 16:30:00,UPI,settled
TXN_RZP_100459,ORD_INV_200459,UTR_HDFC_800459,6094.82,121.9,21.94,0.0,0.0,0.0,0.0,5950.98,2026-03-15 17:15:00,Debit Card,settled
TXN_RZP_100460,ORD_INV_200460,UTR_HDFC_800460,35842.16,716.84,129.03,0.0,0.0,0.0,0.0,34996.29,2026-03-15 18:00:00,NetBanking,settled
TXN_RZP_100461,ORD_INV_200461,UTR_HDFC_800461,34059.19,681.18,122.61,0.0,0.0,0.0,0.0,33255.4,2026-03-15 18:45:00,Wallet,settled
TXN_RZP_100462,ORD_INV_200462,UTR_HDFC_800462,22678.48,453.57,81.64,0.0,0.0,0.0,0.0,22143.27,2026-03-15 19:30:00,Wallet,settled
TXN_RZP_100463,ORD_INV_200463,UTR_HDFC_800463,32211.88,644.24,115.96,0.0,0.0,0.0,0.0,31451.68,2026-03-15 20:15:00,UPI,settled
TXN_RZP_100464,ORD_INV_200464,UTR_HDFC_800464,7000.2,140.0,25.2,0.0,0.0,0.0,0.0,6835.0,2026-03-15 21:00:00,Wallet,settled
TXN_RZP_100465,ORD_INV_200465,UTR_HDFC_800465,41935.61,838.71,150.97,0.0,0.0,0.0,0.0,40945.93,2026-03-15 21:45:00,Credit Card,settled
TXN_RZP_100466,ORD_INV_200466,UTR_HDFC_800466,44580.99,891.62,160.49,0.0,0.0,0.0,0.0,43528.88,2026-03-15 22:30:00,Credit Card,settled
TXN_RZP_100467,ORD_INV_200467,UTR_HDFC_800467,23001.61,460.03,82.81,0.0,0.0,0.0,0.0,22458.77,2026-03-15 23:15:00,Wallet,settled
TXN_RZP_100468,ORD_INV_200468,UTR_HDFC_800468,31995.23,639.9,115.18,0.0,0.0,0.0,0.0,31240.15,2026-03-16 00:00:00,Wallet,settled
TXN_RZP_100469,ORD_INV_200469,UTR_HDFC_800469,16797.18,335.94,60.47,0.0,0.0,0.0,0.0,16400.77,2026-03-16 00:45:00,NetBanking,settled
