bank_txn_id,utr,bank_date,credit_amount,narration,bank_name,account_number
BNK_TXN_400287,UTR_HDFC_800287,2026-03-11 08:15:00,34905.27,CMS/RAZORPAY/UTR_HDFC_800287/ORD_INV_200287,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400288,UTR_HDFC_800288,2026-03-11 09:00:00,19091.18,CMS/RAZORPAY/UTR_HDFC_800288/ORD_INV_200288,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400289,UTR_HDFC_800289,2026-03-11 09:45:00,36414.12,CMS/RAZORPAY/UTR_HDFC_800289/ORD_INV_200289,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400290,UTR_HDFC_800290,2026-03-11 10:30:00,13967.67,CMS/RAZORPAY/UTR_HDFC_800290/ORD_INV_200290,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400291,UTR_HDFC_800291,2026-03-11 11:15:00,41914.81,CMS/RAZORPAY/UTR_HDFC_800291/ORD_INV_200291,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400292,UTR_HDFC_800292,2026-03-11 12:00:00,36603.88,CMS/RAZORPAY/UTR_HDFC_800292/ORD_INV_200292,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400293,UTR_HDFC_800293,2026-03-11 12:45:00,32803.03,CMS/RAZORPAY/UTR_HDFC_800293/ORD_INV_200293,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400294,UTR_HDFC_800294,2026-03-11 13:30:00,25909.43,CMS/RAZORPAY/UTR_HDFC_800294/ORD_INV_200294,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400295,UTR_HDFC_800295,2026-03-11 14:15:00,29551.81,CMS/RAZORPAY/UTR_HDFC_800295/ORD_INV_200295,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400296,UTR_HDFC_800296,2026-03-11 15:00:00,38187.3,CMS/RAZORPAY/UTR_HDFC_800296/ORD_INV_200296,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400297,UTR_HDFC_800297,2026-03-11 15:45:00,15672.2,CMS/RAZORPAY/UTR_HDFC_800297/ORD_INV_200297,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400298,UTR_HDFC_800298,2026-03-11 16:30:00,7087.4,CMS/RAZORPAY/UTR_HDFC_800298/ORD_INV_200298,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400299,UTR_HDFC_800299,2026-03-11 17:15:00,15605.4,CMS/RAZORPAY/UTR_HDFC_800299/ORD_INV_200299,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400300,UTR_HDFC_800300,2026-03-11 18:00:00,33588.49,CMS/RAZORPAY/UTR_HDFC_800300/ORD_INV_200300,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400301,UTR_HDFC_800301,2026-03-11 18:45:00,37137.35,CMS/RAZORPAY/UTR_HDFC_800301/ORD_INV_200301/NEFT_BANK_HANDLING_CHRG,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400302,UTR_HDFC_800302,2026-03-11 19:30:00,26891.64,CMS/RAZORPAY/UTR_HDFC_800302/ORD_INV_200302,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400303,UTR_HDFC_800303,2026-03-11 20:15:00,12255.3,CMS/RAZORPAY/UTR_HDFC_800303/ORD_INV_200303,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400304,UTR_HDFC_800304,2026-03-11 21:00:00,607.93,CMS/RAZORPAY/UTR_HDFC_800304/ORD_INV_200304,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400305,UTR_HDFC_800305,2026-03-11 21:45:00,3375.4,CMS/RAZORPAY/UTR_HDFC_800305/ORD_INV_200305,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400306,UTR_HDFC_800306,2026-03-11 22:30:00,16742.41,CMS/RAZORPAY/UTR_HDFC_800306/ORD_INV_200306,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400307,UTR_HDFC_800307,2026-03-11 23:15:00,16474.67,CMS/RAZORPAY/UTR_HDFC_800307/ORD_INV_200307,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400308,UTR_HDFC_800308,2026-03-12 00:00:00,19426.08,CMS/RAZORPAY/UTR_HDFC_800308/ORD_INV_200308/PART_1_SPLIT_PAYOUT,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400309,UTR_HDFC_800309,2026-03-12 00:45:00,29725.01,CMS/RAZORPAY/UTR_HDFC_800309/ORD_INV_200309,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400310,UTR_HDFC_800310,2026-03-12 01:30:00,21514.77,CMS/RAZORPAY/UTR_HDFC_800310/ORD_INV_200310,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400311,UTR_HDFC_800311,2026-03-12 02:15:00,9739.74,CMS/RAZORPAY/UTR_HDFC_800311/ORD_INV_200311,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400312,UTR_HDFC_800312,2026-03-12 03:00:00,19084.37,CMS/RAZORPAY/UTR_HDFC_800312/ORD_INV_200312,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400313,UTR_HDFC_800313,2026-03-12 03:45:00,23314.1,CMS/RAZORPAY/UTR_HDFC_800313/ORD_INV_200313,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400314,UTR_HDFC_800314,2026-03-12 04:30:00,17573.75,CMS/RAZORPAY/UTR_HDFC_800314/ORD_INV_200314,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400315,UTR_HDFC_800315,2026-03-12 05:15:00,9253.82,CMS/RAZORPAY/UTR_HDFC_800315/ORD_INV_200315,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400316,UTR_HDFC_800316,2026-03-12 06:00:00,12960.54,CMS/RAZORPAY/UTR_HDFC_800316/ORD_INV_200316,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400317,UTR_HDFC_800317,2026-03-12 06:45:00,32908.77,CMS/RAZORPAY/UTR_HDFC_800317/ORD_INV_200317,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400318,UTR_HDFC_800318,2026-03-12 07:30:00,23560.33,CMS/RAZORPAY/UTR_HDFC_800318/ORD_INV_200318,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400319,UTR_HDFC_800319,2026-03-12 08:15:00,3483.97,CMS/RAZORPAY/UTR_HDFC_800319/ORD_INV_200319,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400320,UTR_HDFC_800320,2026-03-12 09:00:00,20385.31,CMS/RAZORPAY/UTR_HDFC_800320/ORD_INV_200320,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400321,UTR_HDFC_800321,2026-03-12 09:45:00,25339.82,CMS/RAZORPAY/UTR_HDFC_800321/ORD_INV_200321,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400322,UTR_HDFC_800322,2026-03-12 10:30:00,17999.64,CMS/RAZORPAY/UTR_HDFC_800322/ORD_INV_200322,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400323,UTR_HDFC_800323,2026-03-12 11:15:00,36614.96,CMS/RAZORPAY/UTR_HDFC_800323/ORD_INV_200323,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400324,UTR_HDFC_800324,2026-03-12 12:00:00,37158.11,CMS/RAZORPAY/UTR_HDFC_800324/ORD_INV_200324,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400325,UTR_HDFC_800325,2026-03-12 12:45:00,23184.55,CMS/RAZORPAY/UTR_HDFC_800325/ORD_INV_200325,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400326,UTR_HDFC_800326,2026-03-12 13:30:00,10001.46,CMS/RAZORPAY/UTR_HDFC_800326/ORD_INV_200326,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400327,UTR_HDFC_800327,2026-03-12 14:15:00,23474.13,CMS/RAZORPAY/UTR_HDFC_800327/ORD_INV_200327,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400328,UTR_HDFC_800328,2026-03-12 15:00:00,32052.75,CMS/RAZORPAY/UTR_HDFC_800328/ORD_INV_200328,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400329,UTR_HDFC_800329,2026-03-12 15:45:00,6726.16,CMS/RAZORPAY/UTR_HDFC_800329/ORD_INV_200329,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400330,UTR_HDFC_800330,2026-03-12 16:30:00,33484.28,CMS/RAZORPAY/UTR_HDFC_800330/ORD_INV_200330,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400331,UTR_HDFC_800331,2026-03-12 17:15:00,20568.35,CMS/RAZORPAY/UTR_HDFC_800331/ORD_INV_200331,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400332,UTR_HDFC_800332,2026-03-12 18:00:00,30036.61,UPI/CR/800332/RAZORPAY_PAYMENTS/Meera_Nambiar,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400333,UTR_HDFC_800333,2026-03-12 18:45:00,38019.67,CMS/RAZORPAY/UTR_HDFC_800333/ORD_INV_200333,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400334,UTR_HDFC_800334,2026-03-12 19:30:00,3318.76,CMS/RAZORPAY/UTR_HDFC_800334/ORD_INV_200334,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400335,UTR_HDFC_800335,2026-03-12 20:15:00,26125.42,CMS/RAZORPAY/UTR_HDFC_800335/ORD_INV_200335,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400336,UTR_HDFC_800336,2026-03-12 21:00:00,13874.37,CMS/RAZORPAY/UTR_HDFC_800336/ORD_INV_200336,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400337,UTR_HDFC_800337,2026-03-12 21:45:00,16417.32,CMS/RAZORPAY/UTR_HDFC_800337/ORD_INV_200337,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400338,UTR_HDFC_800338,2026-03-12 22:30:00,27153.8,CMS/RAZORPAY/UTR_HDFC_800338/ORD_INV_200338,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400339,UTR_HDFC_800339,2026-03-12 23:15:00,25641.94,CMS/RAZORPAY/UTR_HDFC_800339/ORD_INV_200339,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400340,UTR_HDFC_800340,2026-03-13 00:00:00,14359.11,CMS/RAZORPAY/UTR_HDFC_800340/ORD_INV_200340,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400341,UTR_HDFC_800341,2026-03-13 00:45:00,42094.84,CMS/RAZORPAY/UTR_HDFC_800341/ORD_INV_200341,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400342,UTR_HDFC_800342,2026-03-13 01:30:00,43170.08,CMS/RAZORPAY/UTR_HDFC_800342/ORD_INV_200342,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400343,UTR_HDFC_800343,2026-03-13 02:15:00,2048.2,CMS/RAZORPAY/UTR_HDFC_800343/ORD_INV_200343,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400344,UTR_HDFC_800344,2026-03-13 03:00:00,16206.33,CMS/RAZORPAY/UTR_HDFC_800344/ORD_INV_200344,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400345,UTR_HDFC_800345,2026-03-13 03:45:00,34105.5,CMS/RAZORPAY/UTR_HDFC_800345/ORD_INV_200345,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400346,UTR_HDFC_800346,2026-03-13 04:30:00,3215.25,CMS/RZP_STORE_ONLINE/UTR_HDFC_800346/ORD_INV_200346,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400347,UTR_HDFC_800347,2026-03-13 05:15:00,12729.49,CMS/RAZORPAY/UTR_HDFC_800347/ORD_INV_200347,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400348,UTR_HDFC_800348,2026-03-13 06:00:00,3894.92,CMS/RAZORPAY/UTR_HDFC_800348/ORD_INV_200348,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400349,UTR_HDFC_800349,2026-03-13 06:45:00,42529.69,CMS/RAZORPAY/UTR_HDFC_800349/ORD_INV_200349,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400350,UTR_HDFC_800350,2026-03-13 07:30:00,13838.35,CMS/RAZORPAY/UTR_HDFC_800350/ORD_INV_200350,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400351,UTR_HDFC_800351,2026-03-13 08:15:00,29556.32,CMS/RAZORPAY/UTR_HDFC_800351/ORD_INV_200351,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400352,UTR_HDFC_800352,2026-03-13 09:00:00,22509.94,CMS/RAZORPAY/UTR_HDFC_800352/ORD_INV_200352,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400353,UTR_HDFC_800353,2026-03-13 09:45:00,8200.54,CMS/RAZORPAY/UTR_HDFC_800353/ORD_INV_200353,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400354,UTR_HDFC_800354,2026-03-13 10:30:00,8712.45,CMS/RAZORPAY/UTR_HDFC_800354/ORD_INV_200354,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400355,UTR_HDFC_800355,2026-03-13 11:15:00,13237.17,CMS/RAZORPAY/UTR_HDFC_800355/ORD_INV_200355,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400356,UTR_HDFC_800356,2026-03-13 12:00:00,29199.38,CMS/RAZORPAY/UTR_HDFC_800356/ORD_INV_200356,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400357,UTR_HDFC_800357,2026-03-13 12:45:00,7066.58,CMS/RAZORPAY/REF#C_800357/ORD-200357,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400358,UTR_HDFC_800358,2026-03-13 13:30:00,31782.62,CMS/RAZORPAY/UTR_HDFC_800358/ORD_INV_200358,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400359,UTR_HDFC_800359,2026-03-13 14:15:00,29478.63,CMS/RAZORPAY/UTR_HDFC_800359/ORD_INV_200359,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400360,UTR_HDFC_800360,2026-03-13 15:00:00,33143.18,CMS/RAZORPAY/UTR_HDFC_800360/ORD_INV_200360,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400361,UTR_HDFC_800361,2026-03-13 15:45:00,13833.39,CMS/RAZORPAY/UTR_HDFC_800361/ORD_INV_200361,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400362,UTR_HDFC_800362,2026-03-13 16:30:00,29913.38,CMS/RAZORPAY/UTR_HDFC_800362/ORD_INV_200362,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400363,UTR_HDFC_800363,2026-03-13 17:15:00,33886.38,CMS/RAZORPAY/UTR_HDFC_800363/ORD_INV_200363,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400364,UTR_HDFC_800364,2026-03-13 18:00:00,42467.41,CMS/RAZORPAY/UTR_HDFC_800364/ORD_INV_200364,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400365,UTR_HDFC_800365,2026-03-13 18:45:00,38401.36,CMS/RAZORPAY/UTR_HDFC_800365/ORD_INV_200365,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_ORPHAN_366,UTR_EXTRA_CREDIT_366,2026-03-13 19:30:00,14250.0,DIRECT_CUSTOMER_NEFT_TRANSFER/NO_GATEWAY_RECORD,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400366,UTR_HDFC_800366,2026-03-13 19:30:00,24517.64,CMS/RAZORPAY/UTR_HDFC_800366/ORD_INV_200366,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400367,UTR_HDFC_800367,2026-03-13 20:15:00,12769.42,CMS/RAZORPAY/UTR_HDFC_800367/ORD_INV_200367,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400368,UTR_HDFC_800368,2026-03-13 21:00:00,39809.7,CMS/RAZORPAY/UTR_HDFC_800368/ORD_INV_200368,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400369,UTR_HDFC_800369,2026-03-13 21:45:00,41601.81,CMS/RAZORPAY/UTR_HDFC_800369/ORD_INV_200369,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400370,UTR_HDFC_800370,2026-03-13 22:30:00,40906.84,CMS/RAZORPAY/UTR_HDFC_800370/ORD_INV_200370,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400371,UTR_HDFC_800371,2026-03-13 23:15:00,22227.38,CMS/RAZORPAY/UTR_HDFC_800371/ORD_INV_200371,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400372,UTR_HDFC_800372,2026-03-14 00:00:00,16686.53,CMS/RAZORPAY/UTR_HDFC_800372/ORD_INV_200372,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400374,UTR_HDFC_800374,2026-03-14 01:30:00,2011.62,CMS/RAZORPAY/UTR_HDFC_800374/ORD_INV_200374,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400375,UTR_HDFC_800375,2026-03-14 02:15:00,19899.09,CMS/RAZORPAY/UTR_HDFC_800375/ORD_INV_200375,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400376,UTR_HDFC_800376,2026-03-14 03:00:00,11499.06,CMS/RAZORPAY/UTR_HDFC_800376/ORD_INV_200376,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400377,UTR_HDFC_800377,2026-03-14 03:45:00,5189.07,CMS/RAZORPAY/UTR_HDFC_800377/ORD_INV_200377,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400378,UTR_HDFC_800378,2026-03-14 04:30:00,5653.87,CMS/RAZORPAY/UTR_HDFC_800378/ORD_INV_200378,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400379,UTR_HDFC_800379,2026-03-14 05:15:00,4882.0,CMS/RAZORPAY/UTR_HDFC_800379/ORD_INV_200379,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400380,UTR_HDFC_800380,2026-03-14 06:00:00,27892.61,CMS/RAZORPAY/UTR_HDFC_800380/ORD_INV_200380,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400381,UTR_HDFC_800381,2026-03-14 06:45:00,13040.1,CMS/RAZORPAY/UTR_HDFC_800381/ORD_INV_200381,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400382,UTR_HDFC_800382,2026-03-14 07:30:00,10829.44,CMS/RAZORPAY/UTR_HDFC_800382/ORD_INV_200382,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400383,UTR_HDFC_800383,2026-03-14 08:15:00,23163.72,CMS/RAZORPAY/UTR_HDFC_800383/ORD_INV_200383,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400384,UTR_HDFC_800384,2026-03-14 09:00:00,17364.06,CMS/RAZORPAY/UTR_HDFC_800384/ORD_INV_200384,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400385,UTR_HDFC_800385,2026-03-14 09:45:00,43111.39,CMS/RAZORPAY/UTR_HDFC_800385/ORD_INV_200385,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400386,UTR_HDFC_800386,2026-03-14 10:30:00,34718.26,CMS/RAZORPAY/UTR_HDFC_800386/ORD_INV_200386,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400387,UTR_HDFC_800387,2026-03-14 11:15:00,33976.32,CMS/RAZORPAY/UTR_HDFC_800387/ORD_INV_200387,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400388,UNKNOWN,2026-03-14 12:00:00,15580.66,MISC_CREDIT_ENTRY/REFERENCE_UNREADABLE,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400389,UTR_HDFC_800389,2026-03-14 12:45:00,43101.79,CMS/RAZORPAY/UTR_HDFC_800389/ORD_INV_200389,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400390,UTR_HDFC_800390,2026-03-14 13:30:00,3092.69,CMS/RAZORPAY/UTR_HDFC_800390/ORD_INV_200390,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400391,UTR_HDFC_800391,2026-03-14 14:15:00,9130.36,CMS/RAZORPAY/UTR_HDFC_800391/ORD_INV_200391,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400392,UTR_HDFC_800392,2026-03-14 15:00:00,41033.22,CMS/RAZORPAY/UTR_HDFC_800392/ORD_INV_200392,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400393,UTR_HDFC_800393,2026-03-14 15:45:00,11385.27,CMS/RAZORPAY/UTR_HDFC_800393/ORD_INV_200393,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400394,UTR_HDFC_800394,2026-03-14 16:30:00,37927.76,CMS/RAZORPAY/UTR_HDFC_800394/ORD_INV_200394,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400395,UTR_HDFC_800395,2026-03-14 17:15:00,5768.38,CMS/RAZORPAY/UTR_HDFC_800395/ORD_INV_200395,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400396,UTR_HDFC_800396,2026-03-14 18:00:00,32747.18,CMS/RAZORPAY/UTR_HDFC_800396/ORD_INV_200396,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400397,UTR_HDFC_800397,2026-03-14 18:45:00,21974.34,CMS/RAZORPAY/UTR_HDFC_800397/ORD_INV_200397,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400398,UTR_HDFC_800398,2026-03-14 19:30:00,35268.79,CMS/RAZORPAY/UTR_HDFC_800398/ORD_INV_200398,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400399,UTR_HDFC_800399,2026-03-14 20:15:00,26606.45,CMS/RAZORPAY/UTR_HDFC_800399/ORD_INV_200399,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400400,UTR_HDFC_800400,2026-03-14 21:00:00,14345.36,CMS/RAZORPAY/UTR_HDFC_800400/ORD_INV_200400,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400401,UTR_HDFC_800401,2026-03-14 21:45:00,13703.81,CMS/RAZORPAY/UTR_HDFC_800401/ORD_INV_200401,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400402,UTR_HDFC_800402,2026-03-14 22:30:00,30412.91,CMS/RAZORPAY/UTR_HDFC_800402/ORD_INV_200402,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400403,UTR_HDFC_800403,2026-03-14 23:15:00,32028.12,CMS/RAZORPAY/UTR_HDFC_800403/ORD_INV_200403,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400404,UTR_HDFC_800404,2026-03-15 00:00:00,12311.33,CMS/RAZORPAY/UTR_HDFC_800404/ORD_INV_200404,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400405,UTR_HDFC_800405,2026-03-15 00:45:00,16180.74,CMS/RAZORPAY/UTR_HDFC_800405/ORD_INV_200405,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400406,UTR_HDFC_800406,2026-03-15 01:30:00,37340.55,CMS/RAZORPAY/UTR_HDFC_800406/ORD_INV_200406,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400407,UTR_HDFC_800407,2026-03-15 02:15:00,3272.86,CMS/RAZORPAY/UTR_HDFC_800407/ORD_INV_200407,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400408,UTR_HDFC_800408,2026-03-15 03:00:00,41734.96,CMS/RAZORPAY/UTR_HDFC_800408/ORD_INV_200408,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400409,UTR_HDFC_800409,2026-03-15 03:45:00,29946.31,CMS/RAZORPAY/UTR_HDFC_800409/ORD_INV_200409,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400410,UTR_HDFC_800410,2026-03-15 04:30:00,33609.37,CMS/RAZORPAY/UTR_HDFC_800410/ORD_INV_200410,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400411,UTR_HDFC_800411,2026-03-15 05:15:00,17694.54,CMS/RAZORPAY/UTR_HDFC_800411/ORD_INV_200411,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400412,UTR_HDFC_800412,2026-03-16 06:00:00,1471.46,CMS/RAZORPAY/UTR_HDFC_800412/ORD_INV_200412,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400413,UTR_HDFC_800413,2026-03-17 06:45:00,40168.78,CMS/RAZORPAY/UTR_HDFC_800413/ORD_INV_200413,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400414,UTR_HDFC_800412,2026-03-15 07:30:00,31035.15,CMS/RAZORPAY/UTR_HDFC_800414/ORD_INV_200414,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400415,UTR_HDFC_800415,2026-03-15 08:15:00,30596.71,CMS/RAZORPAY/UTR_HDFC_800415/ORD_INV_200415,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400416,UTR_HDFC_800416,2026-03-15 09:00:00,6258.98,CMS/RAZORPAY/UTR_HDFC_800416/ORD_INV_200416,HDFC Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400417,UTR_HDFC_800417,2026-03-15 09:45:00,39520.79,CMS/RAZORPAY/UTR_HDFC_800417/ORD_INV_200417,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400418,UTR_HDFC_800418,2026-03-15 10:30:00,29457.06,CMS/RAZORPAY/UTR_HDFC_800418/ORD_INV_200418,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400419,UTR_HDFC_800419,2026-03-15 11:15:00,39200.47,CMS/RAZORPAY/UTR_HDFC_800419/ORD_INV_200419,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400420,UTR_HDFC_800420,2026-03-15 12:00:00,22521.58,CMS/RAZORPAY/UTR_HDFC_800420/ORD_INV_200420,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400421,UTR_HDFC_800421,2026-03-15 12:45:00,10662.55,CMS/RAZORPAY/UTR_HDFC_800421/ORD_INV_200421,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400422,UTR_HDFC_800422,2026-03-15 13:30:00,24495.01,CMS/RAZORPAY/UTR_HDFC_800422/ORD_INV_200422,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400423,UTR_HDFC_800423,2026-03-15 14:15:00,27020.4,CMS/RAZORPAY/UTR_HDFC_800423/ORD_INV_200423,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400424,UTR_HDFC_800424,2026-03-15 15:00:00,17700.02,CMS/RAZORPAY/UTR_HDFC_800424/ORD_INV_200424,State Bank of India,XXXX-XXXX-8921
BNK_TXN_400425,UTR_HDFC_800425,2026-03-15 15:45:00,33874.45,CMS/RAZORPAY/UTR_HDFC_800425/ORD_INV_200425,Axis Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400426,UTR_HDFC_800426,2026-03-15 16:30:00,42733.86,CMS/RAZORPAY/UTR_HDFC_800426/ORD_INV_200426,ICICI Bank Ltd,XXXX-XXXX-8921
BNK_TXN_400427,UTR_HDFC_800427,2026-03-15 17:15:00,29991.95,CMS/RAZORPAY/UTR_HDFC_800427/ORD_INV_200427,Axis Bank Ltd,XXXX-XXXX-8921
